"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"ASNIK MUKUL BALKRISHNA";"INC";" 1";"Post Graduate";"49";"3111932";"0";"Yes";"Ramtek";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"ADV. DUPARE ULHAS SHALIKRAM";"IND";"0";"Graduate Professional";"42";"155000";"0";"No";"Ramtek";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"ADV. YUVRAJ ANANDRAOJI BAGDE";"IND";" 1";"Post Graduate";"34";"50000";"0";"No";"Ramtek";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"ASHISH ARUN NAGARARE";"IND";"0";"10th Pass";"29";"300000";"0";"No";"Ramtek";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"BAGDE SUJEET WASUDEORAO";"JD(S)";"0";"12th Pass";"43";"309000";"0";"No";"Ramtek";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"BARWE MADHUKAR DOMAJI";"IND";"0";"12th Pass";"43";"1073000";"0";"No";"Ramtek";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"DESHPANDE SANJAY SAOJI";"HJP";"0";"Literate";"45";"1370000";"0";"No";"Ramtek";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"DHONE ANIL";"IND";"0";"5th Pass";"43";"1240000";"2018";"No";"Ramtek";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"KHUSHAL UDARAMJI TUMANE";"IND";"0";"Literate";"53";"322000";"0";"No";"Ramtek";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"KUMBHARE SULEKHA NARAYAN";"BREM";"0";"Graduate Professional";"49";"5200000";"0";"No";"Ramtek";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"MAYATAI CHAWRE (UTWAL)";"SP";" 6";"Post Graduate";"37";"3340000";"720000";"No";"Ramtek";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"NAGARKAR PRASHANT HANSRAJ";"BBM";"0";"Post Graduate";"34";"105000";"0";"No";"Ramtek";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"NANDKISHOR SADHUJI DONGRE";"GGP";"0";"12th Pass";"35";"652000";"0";"No";"Ramtek";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"PRAKASHBHAU KISHAN TEMBHURNE";"BSP";"0";"12th Pass";"34";"3947000";"676000";"No";"Ramtek";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"PROF. BORKAR PRADIP DARYAV";"RP(K)";"0";"Post Graduate";"49";"2615000";"500000";"No";"Ramtek";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"RURESH MANGALDAS BORKAR";"IND";"0";"Literate";"33";"56000";"0";"No";"Ramtek";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"SANDIP SHESHRAO GAJBHIYE";"GMS";"0";"Others";"36";"1641000";"140000";"No";"Ramtek";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"SEEMA JEEVAN RAMTEKE";"DESEP";"0";"12th Pass";"36";"200000";"0";"No";"Ramtek";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"TUMANE KRUPAL BALAJI";"SHS";"0";"12th Pass";"43";"3415312";"6977192";"No";"Ramtek";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"VIKAS RAJARAM DAMLE";"RPI(KH)";"0";"Graduate";"41";"651460";"0";"No";"Ramtek";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
