"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"ANANT GEETE";"SHS";" 1";"10th Pass";"58";"8555617";"0";"Yes";"Raigad";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"ADV. PRAVIN MADHUKAR THAKUR";"IND";" 1";"Graduate Professional";"39";"45559529";"634195";"No";"Raigad";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"DR. SIDDHARTH PATIL";"IND";"0";"Others";"54";"15730697";"445000";"No";"Raigad";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"EKANATH ARJUN PATIL";"RSPS";"0";"Literate";"48";"300450";"0";"No";"Raigad";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"MOHITE KIRAN BABURAO";"BSP";"0";"10th Pass";"35";"135000";"0";"No";"Raigad";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"SUNIL BHASKAR NAIK";"IND";"0";"Others";"51";"2080000";"400000";"No";"Raigad";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
