"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"DUTT PRIYA SUNIL";"INC";"0";"Graduate";"43";"349576448";"147511";"Yes";"MUMBAI NORTH CENTRAL";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"ARORA RAKESH VISHWANATH";"IND";" 5";"10th Pass";"48";"2759000";"0";"No";"MUMBAI NORTH CENTRAL";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"ASLAM HANIF KHOT";"IND";"0";"8th Pass";"43";"28000";"0";"No";"MUMBAI NORTH CENTRAL";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"BHOSALE NITIN GANGARAM";"RPIE";"0";"8th Pass";"35";"50000";"0";"No";"MUMBAI NORTH CENTRAL";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"CHELJI S. PATEL";"IND";"0";"10th Pass";"42";"1036282";"0";"No";"MUMBAI NORTH CENTRAL";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"COM. DEVCHAND EKNATH RANDIVE";"IND";"0";"12th Pass";"44";"56154";"35893";"No";"MUMBAI NORTH CENTRAL";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"EBRAHIM SHAIKH";"BSP";" 2";"Literate";"61";"256980315";"0";"No";"MUMBAI NORTH CENTRAL";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"JAYESH JASWANTRAI BHAYANI";"THPI";"0";"Others";"45";"3543364";"0";"No";"MUMBAI NORTH CENTRAL";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"MAHESH RAM JETHMALANI";"BJP";"0";"Post Graduate";"52";"140883807";"4150000";"No";"MUMBAI NORTH CENTRAL";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"MOHAMAD YAHIYA SIDDHIQUE";"IND";"0";"8th Pass";"27";"205000";"0";"No";"MUMBAI NORTH CENTRAL";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"QURESHI MOHAMAND RAFIQ";"NBNP";"0";"8th Pass";"28";"82000";"0";"No";"MUMBAI NORTH CENTRAL";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"RAJKAMAL JAISINH YADAV";"IND";"0";"10th Pass";"25";"401600";"0";"No";"MUMBAI NORTH CENTRAL";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"SHILPA ATUL SARPOTDAR";"MNS";"0";"Graduate";"41";"32823398";"2568542";"No";"MUMBAI NORTH CENTRAL";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"SUDHIR SHANKAR PARDESHI";"IND";"0";"Literate";"36";"105000";"0";"No";"MUMBAI NORTH CENTRAL";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"SUHAS BHIKURAM TAMBE";"IND";"0";"12th Pass";"34";"4202000";"195000";"No";"MUMBAI NORTH CENTRAL";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"SUREKHA PEVEKAR";"RSPS";"0";"10th Pass";"38";"16000";"0";"No";"MUMBAI NORTH CENTRAL";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"TULSIDAS KRISHNADAS NAIR";"IND";"0";"Literate";"36";"4660000";"1600000";"No";"MUMBAI NORTH CENTRAL";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
"AGHMARE AATISH RAMCHANDRA";"IND";"0";"10th Pass";"35";"10000";"32000";"No";"MUMBAI NORTH CENTRAL";"MAHARASHTRA";"2009";"Lok Sabha";"No Comment"
