"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"District";"Year";"House";"Comment"
"Jim M Sangma";"NPP";"0";"Graduate Professional";"46";"14273046";"256395";"Yes";"RONGJENG (ST)";"MEGHALAYA";"EAST GARO HILLS";"2023";"Meghalaya";"No Comment"
"Andreash G. Mom";"UDP";"0";"12th Pass";"59";"13023241";"0";"No";"RONGJENG (ST)";"MEGHALAYA";"EAST GARO HILLS";"2023";"Meghalaya";"No Comment"
"Jebing G Mom";"INC";"0";"12th Pass";"53";"1078354";"0";"No";"RONGJENG (ST)";"MEGHALAYA";"EAST GARO HILLS";"2023";"Meghalaya";"No Comment"
"Rapiush Ch. Sangma";"BJP";"0";"Graduate";"42";"979041";"0";"No";"RONGJENG (ST)";"MEGHALAYA";"EAST GARO HILLS";"2023";"Meghalaya";"No Comment"
"Sengnam M. Marak";"AITC";"0";"Graduate";"45";"4334977";"642739";"No";"RONGJENG (ST)";"MEGHALAYA";"EAST GARO HILLS";"2023";"Meghalaya";"No Comment"
"alseng M. Sangma";"IND";"0";"Graduate Professional";"41";"738158";"0";"No";"RONGJENG (ST)";"MEGHALAYA";"EAST GARO HILLS";"2023";"Meghalaya";"No Comment"
"Dr. Mukul Sangma";"AITC";"0";"Graduate Professional";"57";"282099106";"10978934";"Yes";"SONGSAK (ST)";"MEGHALAYA";"EAST GARO HILLS";"2023";"Meghalaya";"No Comment"
"Champion R. Sangma";"INC";" 12";"Post Graduate";"43";"13540623";"0";"No";"SONGSAK (ST)";"MEGHALAYA";"EAST GARO HILLS";"2023";"Meghalaya";"No Comment"
"Nihim D Shira";"NPP";"0";"Graduate Professional";"45";"20714621";"0";"No";"SONGSAK (ST)";"MEGHALAYA";"EAST GARO HILLS";"2023";"Meghalaya";"No Comment"
"Sarenni Marak";"Republican Party of India";"0";"10th Pass";"46";"4143000";"0";"No";"SONGSAK (ST)";"MEGHALAYA";"EAST GARO HILLS";"2023";"Meghalaya";"No Comment"
"Thomas Marak";"BJP";"0";"Post Graduate";"47";"1768000";"0";"No";"SONGSAK (ST)";"MEGHALAYA";"EAST GARO HILLS";"2023";"Meghalaya";"No Comment"
"Marcuise N Marak";"NPP";"0";"12th Pass";"54";"37274332";"0";"Yes";"WILLIAM NAGAR (ST)";"MEGHALAYA";"EAST GARO HILLS";"2023";"Meghalaya";"No Comment"
"Alphonsush R. Marak";"AITC";"0";"12th Pass";"41";"7324907";"600000";"No";"WILLIAM NAGAR (ST)";"MEGHALAYA";"EAST GARO HILLS";"2023";"Meghalaya";"No Comment"
"Ballensing Ch Marak";"Republican Party of India";"0";"8th Pass";"53";"13199275";"0";"No";"WILLIAM NAGAR (ST)";"MEGHALAYA";"EAST GARO HILLS";"2023";"Meghalaya";"No Comment"
"Deborah C. Marak";"INC";" 1";"Graduate";"57";"200266991";"0";"No";"WILLIAM NAGAR (ST)";"MEGHALAYA";"EAST GARO HILLS";"2023";"Meghalaya";"No Comment"
"Raknang Ch. Mom";"BJP";"0";"12th Pass";"25";"122000";"0";"No";"WILLIAM NAGAR (ST)";"MEGHALAYA";"EAST GARO HILLS";"2023";"Meghalaya";"No Comment"
"Robinus T Sangma";"JD(U)";"0";"Graduate Professional";"54";"7756168";"0";"No";"WILLIAM NAGAR (ST)";"MEGHALAYA";"EAST GARO HILLS";"2023";"Meghalaya";"No Comment"
"Rudreswar Ch. Mom";"IND";"0";"Graduate Professional";"42";"23647295";"510091";"No";"WILLIAM NAGAR (ST)";"MEGHALAYA";"EAST GARO HILLS";"2023";"Meghalaya";"No Comment"
"Kyrmen Shylla";"UDP";"0";"10th Pass";"34";"19554360";"1563041";"Yes";"KHLIEHRIAT (ST)";"MEGHALAYA";"EAST JAINTIA HILLS";"2023";"Meghalaya";"No Comment"
"Bhayes Chyrmang";"BJP";"0";"8th Pass";"52";"109769";"0";"No";"KHLIEHRIAT (ST)";"MEGHALAYA";"EAST JAINTIA HILLS";"2023";"Meghalaya";"No Comment"
"Damewanhi L Rymba";"Voice of the People Party";" 1";"12th Pass";"35";"11571000";"200000";"No";"KHLIEHRIAT (ST)";"MEGHALAYA";"EAST JAINTIA HILLS";"2023";"Meghalaya";"No Comment"
"Jhanika Siangsha";"INC";"0";"Post Graduate";"29";"6337911";"0";"No";"KHLIEHRIAT (ST)";"MEGHALAYA";"EAST JAINTIA HILLS";"2023";"Meghalaya";"No Comment"
"Nehlang Lyngdoh";"NPP";"0";"5th Pass";"64";"1024615897";"11031689";"No";"KHLIEHRIAT (ST)";"MEGHALAYA";"EAST JAINTIA HILLS";"2023";"Meghalaya";"No Comment"
"Sunida Bareh";"AITC";"0";"12th Pass";"31";"1735000";"0";"No";"KHLIEHRIAT (ST)";"MEGHALAYA";"EAST JAINTIA HILLS";"2023";"Meghalaya";"No Comment"
"Santa Mary Shylla";"NPP";"0";"Graduate";"39";"33198011";"3379838";"Yes";"SUTNGA SAIPUNG (ST)";"MEGHALAYA";"EAST JAINTIA HILLS";"2023";"Meghalaya";"No Comment"
"Krison Langstang";"BJP";"0";"Graduate Professional";"31";"17996417";"5216467";"No";"SUTNGA SAIPUNG (ST)";"MEGHALAYA";"EAST JAINTIA HILLS";"2023";"Meghalaya";"No Comment"
"Shitlang Pal";"UDP";"0";"12th Pass";"55";"128327759";"0";"No";"SUTNGA SAIPUNG (ST)";"MEGHALAYA";"EAST JAINTIA HILLS";"2023";"Meghalaya";"No Comment"
"Vincent .H. Pala";"INC";"0";"Graduate Professional";"54";"1257979178";"0";"No";"SUTNGA SAIPUNG (ST)";"MEGHALAYA";"EAST JAINTIA HILLS";"2023";"Meghalaya";"No Comment"
"Dr. Mazel Ampareen Lyngdoh";"NPP";" 1";"Doctorate";"57";"27968597";"2007040";"Yes";"EAST SHILLONG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Ajoy Nongrum";"AITC";"0";"Graduate";"55";"88291880";"0";"No";"EAST SHILLONG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Avner Medon Pariat";"Voice of the People Party";"0";"Post Graduate";"36";"346360";"110227";"No";"EAST SHILLONG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Manuel Badwa";"INC";"0";"Post Graduate";"44";"12093900";"882000";"No";"EAST SHILLONG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Romeo Phira Ra";"PDF";"0";"12th Pass";"55";"22019721";"348867";"No";"EAST SHILLONG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"ankitbok Pohshna";"BJP";"0";"Graduate Professional";"42";"4265646";"113534";"No";"EAST SHILLONG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"anpynhun Kharsyntiew";"IND";"0";"Graduate";"42";"1389405";"0";"No";"EAST SHILLONG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Banteidor Lyngdoh";"PDF";"0";"Graduate Professional";"45";"12401290";"454100";"Yes";"MAWKYNREW (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Counsellor Mukhim";"BJP";"0";"Graduate Professional";"28";"207592";"0";"No";"MAWKYNREW (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Dondor Marbaniang";"AITC";"0";"Graduate";"39";"23520965";"822980";"No";"MAWKYNREW (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Kansing Lyngshiang";"NPP";"0";"Graduate";"39";"6115064";"778500";"No";"MAWKYNREW (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Martle N. Mukhim";"Hill State People’s Democratic Party";"0";"12th Pass";"73";"1568325";"303165";"No";"MAWKYNREW (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Pynhunlang Nongrum";"INC";"0";"Graduate";"33";"362416";"0";"No";"MAWKYNREW (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Remington Pyngrop";"UDP";"0";"12th Pass";"53";"44182078";"0";"No";"MAWKYNREW (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Brightstarwell Marbaniang";"Voice of the People Party";"0";"Post Graduate";"43";"4185662";"2251683";"Yes";"MAWLAI (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Marbud Dkha";"INC";"0";"12th Pass";"39";"7559254";"0";"No";"MAWLAI (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Process T. Sawkm";"UDP";"0";"Graduate";"59";"15235095";"0";"No";"MAWLAI (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Stepbourne Kupar Ryndem";"AITC";"0";"Graduate";"42";"5169168";"1152665";"No";"MAWLAI (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Tarcisious Mawlot";"IND";"0";"12th Pass";"54";"513874000";"350000";"No";"MAWLAI (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Teiborlang Pathaw";"NPP";" 1";"Graduate";"45";"8660382";"13852599";"No";"MAWLAI (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"andonbok Jyrwa";"BJP";"0";"12th Pass";"39";"167659";"0";"No";"MAWLAI (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Matthew Beyondstar Kurbah";"UDP";"0";"Graduate Professional";"58";"29736265";"0";"Yes";"MAWPHLANG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Auspicious Lyngdoh Mawphlang";"PDF";"0";"Post Graduate";"31";"2370744";"835681";"No";"MAWPHLANG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Dannyson Kurbah";"INC";"0";"Graduate";"43";"4474320";"0";"No";"MAWPHLANG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Doristar Marbaniang";"Voice of the People Party";"0";"Graduate";"62";"45479993";"190000";"No";"MAWPHLANG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Kennedy Cornelius Khyriem";"NPP";"0";"12th Pass";"56";"46628691";"0";"No";"MAWPHLANG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Mawkordor Rynjah";"AITC";"0";"12th Pass";"49";"102112495";"0";"No";"MAWPHLANG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"ossarroi Ra";"BJP";"0";"Graduate";"38";"4677138";"0";"No";"MAWPHLANG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Heaving Stone Kharpran";"Voice of the People Party";"0";"Graduate";"60";"10906472";"0";"Yes";"MAWRYNGKNENG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Banshanlang Lawa";"AITC";"0";"Post Graduate";"47";"28678235";"3507448";"No";"MAWRYNGKNENG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Esron Marw";"INC";"0";"12th Pass";"44";"8772539";"38804";"No";"MAWRYNGKNENG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Highlander Kharmalk";"BJP";"0";"Graduate Professional";"52";"112696417";"2991737";"No";"MAWRYNGKNENG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Osaphi Smithson Jyrwa";"UDP";"0";"Graduate Professional";"51";"19911138";"6940848";"No";"MAWRYNGKNENG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Pyniaid Sing Syiem";"NPP";"0";"12th Pass";"36";"23251248";"1400000";"No";"MAWRYNGKNENG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"yraiwan Sohtu";"Hill State People’s Democratic Party";"0";"Graduate";"38";"13175707";"3126348";"No";"MAWRYNGKNENG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Ollan Singh Suin";"UDP";"0";"Graduate";"55";"6137427";"0";"Yes";"MAWSYNRAM (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Alvin Khyriem Sawkm";"NPP";"0";"Graduate Professional";"32";"10864955";"0";"No";"MAWSYNRAM (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Gopal Stone Hynniewta";"INC";"0";"Graduate";"51";"4561638";"517000";"No";"MAWSYNRAM (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Himalaya Muktan Shangpliang";"BJP";"0";"Graduate";"60";"202208765";"0";"No";"MAWSYNRAM (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Starfing Jove Langpen Pdahkasiej";"Hill State People’s Democratic Party";"0";"Graduate";"49";"394000";"0";"No";"MAWSYNRAM (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Vincent T Sangma";"AITC";" 4";"10th Pass";"28";"1315000";"0";"No";"MAWSYNRAM (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Ronnie V. Lyngdoh";"INC";"0";"12th Pass";"63";"5221449";"1296525";"Yes";"MYLLIEM (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Aibandaplin F. Lyngdoh";"Voice of the People Party";"0";"12th Pass";"32";"235824";"1500000";"No";"MYLLIEM (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Gilbert Guidingstar Laloo";"AITC";"0";"Graduate";"52";"7811240";"0";"No";"MYLLIEM (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Hamletson Dohling";"NPP";"0";"Graduate";"47";"7346173";"590000";"No";"MYLLIEM (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Mitchel Wankha";"UDP";"0";"12th Pass";"51";"232488714";"0";"No";"MYLLIEM (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Pynshai Manik Syiem";"IND";"0";"Graduate Professional";"62";"60763855";"1054232";"No";"MYLLIEM (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Richard Nongbsap";"IND";"0";"12th Pass";"27";"113000";"0";"No";"MYLLIEM (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Samuel Hashah";"BJP";"0";"12th Pass";"36";"1556588";"0";"No";"MYLLIEM (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Ardent Miller Basaiawmoit";"Voice of the People Party";"0";"Graduate";"50";"14915089";"0";"Yes";"NONGKREM (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"B. M. Lanong";"IND";"0";"Graduate Professional";"74";"25721336";"0";"No";"NONGKREM (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Dasakhiatbha Lama";"NPP";"0";"12th Pass";"30";"458602221";"0";"No";"NONGKREM (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"David T. Kharkongo";"BJP";"0";"Post Graduate";"46";"13655062";"0";"No";"NONGKREM (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Egenstar Kurkalang";"PDF";"0";"Graduate Professional";"37";"160761";"0";"No";"NONGKREM (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Joannes J.T.L. Lama";"AITC";" 2";"Graduate";"37";"366000";"0";"No";"NONGKREM (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Lambor Malngiang";"UDP";"0";"Graduate";"44";"2087387";"0";"No";"NONGKREM (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Sardonik Nongkhlaw";"INC";"0";"10th Pass";"26";"119001";"0";"No";"NONGKREM (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Charles Pyngrope";"AITC";"0";"Graduate";"62";"145684694";"5716216";"Yes";"NONGTHYMMAI (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Banida Shisha Kharkongo";"INC";"0";"Doctorate";"45";"5918762";"303540";"No";"NONGTHYMMAI (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"David Kharsat";"BJP";"0";"12th Pass";"54";"32445778";"2484460";"No";"NONGTHYMMAI (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Jasmine Mary Lyngdoh";"NPP";"0";"Doctorate";"54";"224225563";"844755";"No";"NONGTHYMMAI (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Jemino Mawthoh";"UDP";"0";"Doctorate";"58";"30730407";"8120400";"No";"NONGTHYMMAI (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"ankit Kupar Kharumnuid";"IND";"0";"10th Pass";"33";"34000";"0";"No";"NONGTHYMMAI (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"ston Tony Lyngdoh";"Voice of the People Party";"0";"Post Graduate";"45";"6864943";"317440";"No";"NONGTHYMMAI (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Adelbert Nongrum";"Voice of the People Party";"0";"Graduate";"46";"1361442";"0";"Yes";"NORTH SHILLONG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Dr. Aman Wa";"UDP";"0";"Graduate Professional";"58";"58613598";"0";"No";"NORTH SHILLONG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Elgiva Gwyneth Rynjah";"AITC";"0";"Graduate";"31";"200307579";"0";"No";"NORTH SHILLONG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"John Antonius Lyngdoh";"INC";"0";"Graduate";"66";"86221327";"0";"No";"NORTH SHILLONG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Kyrsoibor Pyrtuh";"IND";"0";"Graduate Professional";"49";"2866098";"0";"No";"NORTH SHILLONG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"L. Michael Kharsyntiew";"IND";" 1";"Post Graduate";"35";"61953632";"3000077";"No";"NORTH SHILLONG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Mariahom Kharkrang";"BJP";"0";"Graduate";"58";"66276063";"1227341";"No";"NORTH SHILLONG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Ransom Sutnga";"NPP";"0";"Graduate Professional";"53";"71927579";"0";"No";"NORTH SHILLONG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Alexander Laloo Hek";"BJP";"0";"12th Pass";"56";"169686226";"4509209";"Yes";"PYNTHORUMKHRAH";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Jubanlang Kharbihkhiew";"IND";"0";"Graduate";"36";"2186000";"50000";"No";"PYNTHORUMKHRAH";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Mayborn Grace Lyngdoh";"Voice of the People Party";"0";"Post Graduate";"30";"1511420";"0";"No";"PYNTHORUMKHRAH";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Pynshngainlang Syiem";"INC";"0";"Graduate";"49";"18585346";"6503546";"No";"PYNTHORUMKHRAH";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Raymond Basaiawmoit";"AITC";"0";"12th Pass";"50";"20934093";"259904";"No";"PYNTHORUMKHRAH";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Rocky Hek";"NPP";"0";"10th Pass";"38";"3027855";"78470";"No";"PYNTHORUMKHRAH";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Rup Pariat";"IND";"0";"Graduate";"49";"498915";"901347";"No";"PYNTHORUMKHRAH";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Samborlang Diengdoh";"IND";"0";"Graduate";"39";"379368913";"849617";"No";"PYNTHORUMKHRAH";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Prestone Tynsong";"NPP";"0";"Graduate";"57";"122951920";"0";"Yes";"PYNURSLA (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Anthony Justine Kongwang";"UDP";"0";"Post Graduate";"49";"840604";"0";"No";"PYNURSLA (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Don Kupar Massa";"IND";"0";"Graduate";"54";"362793418";"4382594";"No";"PYNURSLA (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Edmund Khongnga";"AITC";"0";"Graduate";"29";"1190000";"0";"No";"PYNURSLA (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Manbhalang Thabah";"Voice of the People Party";"0";"10th Pass";"26";"1202303";"520249";"No";"PYNURSLA (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Nehru Suting";"INC";"0";"Graduate";"62";"15026022";"386110";"No";"PYNURSLA (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Rowelly Khongs";"BJP";"0";"10th Pass";"39";"3382791";"488282";"No";"PYNURSLA (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Balajied Kupar Synrem";"UDP";"0";"Post Graduate";"34";"48839410";"976052";"Yes";"SHELLA (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Arena Hynniewta";"BJP";"0";"5th Pass";"43";"39115699";"7321018";"No";"SHELLA (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Grace Mary Kharpu";"NPP";"0";"12th Pass";"55";"595646629";"4382594";"No";"SHELLA (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Playness Khiewtam";"AITC";"0";"Graduate Professional";"60";"75775001";"2061747";"No";"SHELLA (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"llborn Bynnud";"INC";"0";"Graduate Professional";"46";"1060000";"1540000";"No";"SHELLA (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"H. Donkupar R. Lyngdoh";"UDP";"0";"Graduate";"67";"141108092";"0";"No";"SOHIONG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Synshar Kupar Roy Lyngdoh Thabah";"UDP";"0";"Post Graduate";"40";"13560000";"0";"Yes";"SOHIONG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"BYE ELECTION ON 10-05-2023"
"S. Osborne Kharjana";"INC";"0";"Graduate";"52";"4405800";"0";"No";"SOHIONG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"BYE ELECTION ON 10-05-2023"
"Samlin Malngiang";"NPP";"0";"Graduate";"40";"51568352";"6400000";"No";"SOHIONG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"BYE ELECTION ON 10-05-2023"
"Sandondor Ryntathiang";"Hill State People’s Democratic Party";"0";"Post Graduate";"27";"140913";"0";"No";"SOHIONG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"BYE ELECTION ON 10-05-2023"
"Seraph Eric Kharbuk";"BJP";"0";"Graduate Professional";"26";"30844";"0";"No";"SOHIONG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"BYE ELECTION ON 10-05-2023"
"Stodingstar Thabah";"AITC";"0";"Graduate";"41";"3570196";"34774";"No";"SOHIONG (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"BYE ELECTION ON 10-05-2023"
"Gavin Miguel Mylliem";"PDF";"0";"Graduate";"31";"47308953";"974208";"Yes";"SOHRA (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Alan West Kharkongo";"NPP";"0";"Graduate";"49";"3513912";"800000";"No";"SOHRA (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"G.Phaiyolin Nongrum";"Voice of the People Party";"0";"Post Graduate";"60";"58384157";"256000";"No";"SOHRA (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Harold Firming Khongsit";"AITC";"0";"Graduate";"60";"62446470";"591600";"No";"SOHRA (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Lakyntiew Sohkhlet";"INC";"0";"Post Graduate";"35";"19206000";"1209000";"No";"SOHRA (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Michael Ronnie Kshia";"BJP";"0";"12th Pass";"50";"30812180";"2000000";"No";"SOHRA (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Titosstar Well Chy";"UDP";"0";"Graduate";"55";"19255000";"0";"No";"SOHRA (ST)";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Sanbor Shullai";"BJP";"0";"10th Pass";"56";"128550506";"0";"Yes";"SOUTH SHILLONG";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Angela G Rangad";"IND";" 1";"Post Graduate";"47";"9286536";"0";"No";"SOUTH SHILLONG";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Danny Langstieh";"Voice of the People Party";"0";"Graduate";"42";"40732476";"0";"No";"SOUTH SHILLONG";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
"Ian Andrew Lyngdoh Nongkynrih";"AITC";"0";"Post Graduate";"55";"54045304";"223932";"No";"SOUTH SHILLONG";"MEGHALAYA";"EAST KHASI HILLS";"2023";"Meghalaya";"No Comment"
