"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"AVTAR SINGH BHADANA";"INC";" 1";"8th Pass";"53";"40573585";"0";"Yes";"Faridabad";"HARYANA";"2009";"Lok Sabha";"No Comment"
"AVTAR SINGH";"IND";"0";"5th Pass";"33";"261421";"0";"No";"Faridabad";"HARYANA";"2009";"Lok Sabha";"No Comment"
"BABU LAL";"JUP";"0";"8th Pass";"58";"530000";"0";"No";"Faridabad";"HARYANA";"2009";"Lok Sabha";"No Comment"
"BRIJ BHUSHAN";"IND";" 1";"10th Pass";"36";"7100700";"0";"No";"Faridabad";"HARYANA";"2009";"Lok Sabha";"No Comment"
"CHETAN SHARMA";"BSP";"0";"Graduate";"43";"36722843";"12717916";"No";"Faridabad";"HARYANA";"2009";"Lok Sabha";"No Comment"
"DEVINDER";"JJJKMC";"0";"5th Pass";"41";"430000";"0";"No";"Faridabad";"HARYANA";"2009";"Lok Sabha";"No Comment"
"DR K P SINGH";"IND";"0";"Graduate Professional";"50";"840000";"0";"No";"Faridabad";"HARYANA";"2009";"Lok Sabha";"No Comment"
"GAJENDER PRATAP BHADANA";"All India Forward Bloc (Subhasist)";"0";"Graduate";"46";"14858000";"0";"No";"Faridabad";"HARYANA";"2009";"Lok Sabha";"No Comment"
"HARSH BHATIYA";"IND";"0";"Not Given";"48";"4030";"0";"No";"Faridabad";"HARYANA";"2009";"Lok Sabha";"No Comment"
"LATA RANI";"SP";"0";"Not Given";"31";"1558000";"0";"No";"Faridabad";"HARYANA";"2009";"Lok Sabha";"No Comment"
"MUKESH KUMAR";"HYRP";"0";"Post Graduate";"42";"5683685";"0";"No";"Faridabad";"HARYANA";"2009";"Lok Sabha";"No Comment"
"NISAR AHMED";"RND";"0";"5th Pass";"46";"15614557";"0";"No";"Faridabad";"HARYANA";"2009";"Lok Sabha";"No Comment"
"RAMCHANDER";"BJP";"0";"Others";"58";"50206203";"0";"No";"Faridabad";"HARYANA";"2009";"Lok Sabha";"No Comment"
"REKHA SINGH";"SMBHP";"0";"Post Graduate";"42";"547737";"0";"No";"Faridabad";"HARYANA";"2009";"Lok Sabha";"No Comment"
"SAHI RAM RAWAT";"IND";"0";"8th Pass";"40";"20230898";"3064430";"No";"Faridabad";"HARYANA";"2009";"Lok Sabha";"No Comment"
"SAMSUDIN";"IND";" 1";"5th Pass";"44";"2030000";"0";"No";"Faridabad";"HARYANA";"2009";"Lok Sabha";"No Comment"
"SUBHASH";"RWS";"0";"12th Pass";"40";"714000";"0";"No";"Faridabad";"HARYANA";"2009";"Lok Sabha";"No Comment"
"SUKHBIR SINGH";"IND";"0";"8th Pass";"46";"8255000";"0";"No";"Faridabad";"HARYANA";"2009";"Lok Sabha";"No Comment"
"SUNDER SINGH";"IND";"0";"Not Given";"50";"80000";"0";"No";"Faridabad";"HARYANA";"2009";"Lok Sabha";"No Comment"
"SURAJ BHAN";"RJAP";"0";"8th Pass";"63";"501216536";"0";"No";"Faridabad";"HARYANA";"2009";"Lok Sabha";"No Comment"
"TEEKA RAM HOODA";"IND";" 2";"Graduate Professional";"33";"12920595";"0";"No";"Faridabad";"HARYANA";"2009";"Lok Sabha";"No Comment"
"YASH PAL NAGAR";"IND";"0";"Graduate";"49";"37599494";"0";"No";"Faridabad";"HARYANA";"2009";"Lok Sabha";"No Comment"
