"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"SHRUTI CHOUDHRY";"INC";"0";"Graduate Professional";"33";"167266000";"17000000";"Yes";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"ABHAY SINGH";"IND";"0";"10th Pass";"51";"55000";"21950";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"AJAY SINGH";"IND";"0";"Graduate";"43";"83355";"0";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"AJAY SINGH CHAUTALA";"INLD";" 1";"Post Graduate";"44";"299716920";"4382149";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"ANIL KAUSHIK";"NCP";" 1";"Post Graduate";"45";"33171991";"170184";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"BIRENDER SINGH";"IND";"0";"Graduate";"27";"590000";"0";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"DHARMENDER SINGH";"IND";"0";"12th Pass";"47";"1895000";"0";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"DR PURANMAL SHARMA";"IND";"0";"10th Pass";"73";"3288000";"360000";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"ER MAHABIR SINGH YADAV";"IND";"0";"Graduate";"50";"5568810";"0";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"HANSRAJ";"RPI";"0";"12th Pass";"37";"5000";"0";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"HARISH KUMAR";"IND";"0";"10th Pass";"35";"140000";"0";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"JAI SINGH";"IJP";"0";"8th Pass";"39";"170000";"32000";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"JAIMAL SINGH";"IND";"0";"8th Pass";"65";"2825000";"0";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"LAXMI NARAYAN ASEEJA";"IND";"0";"Illiterate";"40";"178000";"0";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"MAHENDER SINGH";"BHBP";" 1";"8th Pass";"30";"1080000";"66000";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"MAN MOHAN SINGH";"IND";"0";"Post Graduate";"32";"1636000";"37690";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"NARENDER SINGH";"HJC(BL)";"0";"Graduate Professional";"46";"15114239";"501458";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"NEEL KANWAL ALIAS NEELAM AGGARWAL";"SMBHP";"0";"Post Graduate";"53";"87496038";"0";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"PYARELAL";"IND";"0";"Graduate";"42";"515000";"8000";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"RAJESH KUMAR";"IND";"0";"10th Pass";"36";"721000";"0";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"RAJESH KUMAR1";"IND";"0";"10th Pass";"35";"117500";"0";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"RAJKUMAR";"IND";"0";"12th Pass";"32";"5770000";"0";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"SAROJ YADAV";"SP";"0";"Post Graduate";"48";"12964000";"1420000";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"SHRI CHAND";"IND";"0";"Not Given";"60";"956656";"0";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"SURENDER";"IND";"0";"12th Pass";"30";"233400";"0";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"SURESH KUMAR";"IND";" 1";"Graduate Professional";"43";"5408000";"0";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"VED PRAKASH";"NSSP";"0";"5th Pass";"54";"3558000";"80000";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"VIKRAM SINGH";"BSP";"0";"Graduate Professional";"54";"23908455";"0";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
"VINOD KUMAR";"IND";"0";"Graduate";"38";"2245000";"0";"No";"BHIWANI-MAHENDRAGARH";"HARYANA";"2009";"Lok Sabha";"No Comment"
