"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"P Karunakaran";"CPI(M)";" 6";"Post Graduate";"69";"5900345";"0";"Yes";"KASARAGOD";"KERALA";"2014";"Lok Sabha";"No Comment"
"Abbas Mothalappara";"AITC";"0";"10th Pass";"56";"102000";"0";"No";"KASARAGOD";"KERALA";"2014";"Lok Sabha";"No Comment"
"Abdul Salam N U";"SDPI";" 1";"Post Graduate";"44";"3620329";"1182188";"No";"KASARAGOD";"KERALA";"2014";"Lok Sabha";"No Comment"
"Aboobacker Siddiqu";"IND";"0";"8th Pass";"33";"38000";"0";"No";"KASARAGOD";"KERALA";"2014";"Lok Sabha";"No Comment"
"Adv. Basheer Alady";"BSP";"0";"Post Graduate";"40";"785138";"0";"No";"KASARAGOD";"KERALA";"2014";"Lok Sabha";"No Comment"
"Ambalathara Kunhikrishna";"AAP";"0";"10th Pass";"61";"245690";"0";"No";"KASARAGOD";"KERALA";"2014";"Lok Sabha";"No Comment"
"Gothra Moopan Nellikadan Kanna";"IND";"0";"Not Given";"75";"240000";"0";"No";"KASARAGOD";"KERALA";"2014";"Lok Sabha";"No Comment"
"K K Ashoka";"IND";"0";"10th Pass";"39";"5351775";"517000";"No";"KASARAGOD";"KERALA";"2014";"Lok Sabha";"No Comment"
"K Surendra";"BJP";"0";"Graduate";"44";"1973850";"0";"No";"KASARAGOD";"KERALA";"2014";"Lok Sabha";"No Comment"
"Karunakaran Kalippurayil";"IND";"0";"10th Pass";"61";"4514183";"0";"No";"KASARAGOD";"KERALA";"2014";"Lok Sabha";"No Comment"
"Karunakaran Payangappada";"IND";"0";"10th Pass";"61";"2514183";"0";"No";"KASARAGOD";"KERALA";"2014";"Lok Sabha";"No Comment"
"Manoharan K";"IND";" 2";"Graduate";"38";"171100";"0";"No";"KASARAGOD";"KERALA";"2014";"Lok Sabha";"No Comment"
"P K Rama";"IND";" 2";"10th Pass";"54";"616200";"0";"No";"KASARAGOD";"KERALA";"2014";"Lok Sabha";"No Comment"
"T.siddiqu";"INC";" 7";"Graduate Professional";"39";"6779637";"1849149";"No";"KASARAGOD";"KERALA";"2014";"Lok Sabha";"No Comment"
