"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Jose K Mani";"KC(M)";"0";"Post Graduate";"49";"26236371";"0";"Yes";"KOTTAYAM";"KERALA";"2014";"Loksabha";"No Comment"
"Anilkumar R";"AAP";"0";"Post Graduate";"40";"1686239";"360000";"No";"KOTTAYAM";"KERALA";"2014";"Loksabha";"No Comment"
"James Joseph P";"IND";"0";"12th Pass";"47";"10508400";"0";"No";"KOTTAYAM";"KERALA";"2014";"Loksabha";"No Comment"
"Mathew T Thomas";"JD(S)";" 4";"Graduate Professional";"52";"10379737";"649181";"No";"KOTTAYAM";"KERALA";"2014";"Loksabha";"No Comment"
"N.k.biju";"SUCI(C)";"0";"12th Pass";"46";"750";"0";"No";"KOTTAYAM";"KERALA";"2014";"Loksabha";"No Comment"
"Noble Mathew";"IND";"0";"Post Graduate";"51";"55079708";"50000";"No";"KOTTAYAM";"KERALA";"2014";"Loksabha";"No Comment"
"Praveen K Moha";"IND";" 3";"10th Pass";"37";"512500";"0";"No";"KOTTAYAM";"KERALA";"2014";"Loksabha";"No Comment"
"Ratheesh Perumal";"IND";"0";"10th Pass";"27";"1000";"0";"No";"KOTTAYAM";"KERALA";"2014";"Loksabha";"No Comment"
"Roy Arackal";"SDPI";"0";"10th Pass";"45";"513300";"0";"No";"KOTTAYAM";"KERALA";"2014";"Loksabha";"No Comment"
"Sasikkuttan Vakathanam";"CPI(ML) Red star";"0";"10th Pass";"58";"361750";"0";"No";"KOTTAYAM";"KERALA";"2014";"Loksabha";"No Comment"
"Sreeni Jacob";"BSP";"0";"12th Pass";"44";"4000";"0";"No";"KOTTAYAM";"KERALA";"2014";"Loksabha";"No Comment"
