"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"District";"Year";"House";"Comment"
"Suman Kanjilal";"BJP";" 12";"Graduate Professional";"50";"4072333";"0";"Yes";"ALIPURDUARS";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Abinash Das";"IND";"0";"8th Pass";"58";"372751";"0";"No";"ALIPURDUARS";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Ashim Roy";"IND";"0";"Graduate";"39";"12981538";"2500864";"No";"ALIPURDUARS";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Deba Prasad Roy";"INC";"0";"Graduate";"72";"11891083";"0";"No";"ALIPURDUARS";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Kushal Kumar Roy";"IND";"0";"10th Pass";"42";"781185";"300000";"No";"ALIPURDUARS";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Nikhil Chandra Raib";"IND";"0";"10th Pass";"59";"271894";"0";"No";"ALIPURDUARS";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Pijush Kanti Sarma";"SUCI(C)";"0";"Graduate";"55";"47500";"0";"No";"ALIPURDUARS";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Rinku Ghosh";"IND";"0";"Post Graduate";"39";"6095735";"0";"No";"ALIPURDUARS";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Sourav Chakraborty (Ghutis)";"AITC";" 1";"Doctorate";"48";"51769412";"0";"No";"ALIPURDUARS";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Dipak Barman";"BJP";" 8";"Post Graduate";"46";"8833243";"2976991";"Yes";"FALAKATA (SC)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Bimal Roy";"Amra Bangalee";"0";"8th Pass";"54";"563857";"180000";"No";"FALAKATA (SC)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Dipak Chandra Mandal (Santosh)";"IND";"0";"Graduate";"42";"1253086";"0";"No";"FALAKATA (SC)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Kshitish Chandra Ray";"CPI(M)";" 2";"12th Pass";"51";"1246413";"51605";"No";"FALAKATA (SC)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Subhash Chandra Roy";"AITC";" 1";"10th Pass";"49";"9052928";"469889";"No";"FALAKATA (SC)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Swapan Roy";"IND";"0";"Graduate";"27";"5500";"0";"No";"FALAKATA (SC)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Tapan Adhika";"Samajwadi Jan Parishad";"0";"Graduate";"32";"5092";"0";"No";"FALAKATA (SC)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Tarani Roy";"SUCI(C)";"0";"5th Pass";"63";"1155685";"0";"No";"FALAKATA (SC)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Bishal Lama";"BJP";" 6";"Graduate";"39";"859230";"360750";"Yes";"KALCHINI (ST)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Ashok Lama";"National Peoples Party";" 1";"12th Pass";"50";"161647";"0";"No";"KALCHINI (ST)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Avijit Narjinary";"INC";"0";"12th Pass";"48";"1031918";"290000";"No";"KALCHINI (ST)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Binay Narjinary";"IND";"0";"10th Pass";"42";"501841";"50000";"No";"KALCHINI (ST)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Chanchal Narjinary";"LJP";"0";"8th Pass";"30";"25400";"0";"No";"KALCHINI (ST)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Hakim Mahal";"Bahujan Mukti Party";"0";"Graduate";"36";"5500";"0";"No";"KALCHINI (ST)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Madan Kumar Urao";"JD(U)";"0";"Post Graduate";"34";"2614500";"41000";"No";"KALCHINI (ST)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Passang Lama";"AITC";" 12";"10th Pass";"48";"9595405";"824248";"No";"KALCHINI (ST)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Prakash Kuju";"IND";"0";"Graduate";"67";"7441693";"0";"No";"KALCHINI (ST)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Rekha Lakra (Ekka)";"IND";"0";"12th Pass";"41";"3633500";"0";"No";"KALCHINI (ST)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Sukumar Minj";"IND";"0";"10th Pass";"39";"1065674";"100000";"No";"KALCHINI (ST)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Manoj Kumar Oraon";"BJP";"0";"Graduate Professional";"41";"2696261";"0";"Yes";"KUMARGRAM (ST)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Aron Murmu";"IND";"0";"8th Pass";"26";"10000";"0";"No";"KUMARGRAM (ST)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Kalawati Chik Baraik";"JD(U)";"0";"Graduate";"44";"155915";"0";"No";"KUMARGRAM (ST)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Kishor Minj";"Revolutionary Socialist Party";"0";"Graduate";"37";"138890";"0";"No";"KUMARGRAM (ST)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Leos Kujur (Urao)";"AITC";" 6";"Graduate";"46";"587000";"38622";"No";"KUMARGRAM (ST)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Shailen Marand";"Bahujan Mukti Party";"0";"12th Pass";"37";"5000";"0";"No";"KUMARGRAM (ST)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Shrilal Oro";"Kamatapur Peoples Party (United)";"0";"Others";"43";"0";"0";"No";"KUMARGRAM (ST)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Manoj Tigga";"BJP";" 7";"Graduate";"48";"3202520";"1606911";"Yes";"MADARIHAT (ST)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Panchu Orao";"National Peoples Party";" 1";"8th Pass";"31";"352200";"80000";"No";"MADARIHAT (ST)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Rajesh Lakra";"AITC";" 3";"10th Pass";"45";"1098121";"0";"No";"MADARIHAT (ST)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Subhash Loha";"Revolutionary Socialist Party";"0";"8th Pass";"48";"39628";"0";"No";"MADARIHAT (ST)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Sudhist Baraik";"SUCI(C)";"0";"10th Pass";"43";"1000";"0";"No";"MADARIHAT (ST)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Uttam Barua";"BSP";"0";"8th Pass";"41";"1328000";"450000";"No";"MADARIHAT (ST)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Vivek Pradeep Tet";"Bhartiya Tribal Party";"0";"12th Pass";"37";"5269";"0";"No";"MADARIHAT (ST)";"WEST BENGAL";"ALIPURDUAR";"2021";"West Bengal";"No Comment"
"Niladri Sekhar Dana";"BJP";"0";"12th Pass";"54";"19001000";"0";"Yes";"BANKURA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Baidyanath Kisku";"IND";"0";"Graduate";"40";"110000";"0";"No";"BANKURA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Haripada Mahato";"IND";"0";"Post Graduate";"34";"4300227";"0";"No";"BANKURA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Hulu Kshetrapal";"Bahujan Mukti Party";"0";"10th Pass";"72";"21031";"0";"No";"BANKURA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Lina Ghosh";"SUCI(C)";"0";"Graduate";"43";"1386500";"0";"No";"BANKURA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Radharani Banerj";"INC";"0";"12th Pass";"53";"4918629";"0";"No";"BANKURA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Sadhan Chattaraj";"BSP";"0";"12th Pass";"35";"500";"0";"No";"BANKURA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Sayantika Banerj";"AITC";"0";"Graduate";"35";"4559462";"4087240";"No";"BANKURA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Sk. Hasimudd";"IND";"0";"10th Pass";"33";"186431";"0";"No";"BANKURA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Swadesh Mandal";"IND";"0";"Post Graduate";"38";"11567840";"6300000";"No";"BANKURA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Swapan Kumar Das";"IND";"0";"Graduate";"45";"2301294";"667886";"No";"BANKURA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Alok Mukherjee";"AITC";"0";"10th Pass";"61";"1992033";"0";"Yes";"BARJORA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Bablu Gora";"Bahujan Mukti Party";"0";"12th Pass";"37";"30000";"0";"No";"BARJORA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Satyam Bau";"IND";"0";"12th Pass";"31";"67000";"0";"No";"BARJORA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Sudarshan Adhika";"SUCI(C)";"0";"10th Pass";"52";"288600";"0";"No";"BARJORA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Sujit Chakraborty";"CPI(M)";" 2";"Graduate";"53";"5886347";"0";"No";"BARJORA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Supriti Chatterj";"BJP";"0";"10th Pass";"39";"1017774";"175944";"No";"BARJORA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Tarani Roy";"IND";"0";"Illiterate";"69";"107500";"0";"No";"BARJORA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Tanmay Ghosh (Bumba)";"BJP";"0";"Graduate";"42";"44739508";"10703064";"Yes";"BISHNUPUR";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Archita Bid";"AITC";"0";"Graduate";"32";"9699763";"1993402";"No";"BISHNUPUR";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Baidyanath Roy";"IND";"0";"Post Graduate";"57";"3145000";"0";"No";"BISHNUPUR";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Basudeb Sika";"Bahujan Mukti Party";"0";"12th Pass";"45";"2966137";"680000";"No";"BISHNUPUR";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Debu Chatterj";"INC";"0";"Graduate";"38";"5744507";"0";"No";"BISHNUPUR";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Shashibhusan Banerj";"SUCI(C)";"0";"12th Pass";"61";"1008176";"0";"No";"BISHNUPUR";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Satyanarayan Mukhopadhyay";"BJP";"0";"Graduate Professional";"51";"2745685";"400000";"Yes";"CHHATNA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Abir Chandra Mandal";"IND";"0";"Graduate Professional";"38";"809000";"0";"No";"CHHATNA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Anath Bau";"IND";"0";"8th Pass";"47";"48424";"25000";"No";"CHHATNA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Dinabandhu Bau";"Bahujan Mukti Party";"0";"12th Pass";"29";"370000";"0";"No";"CHHATNA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Dinanath Chatterj";"IND";"0";"12th Pass";"50";"6491916";"0";"No";"CHHATNA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Falguni Mukherj";"Revolutionary Socialist Party";" 1";"12th Pass";"64";"552503";"0";"No";"CHHATNA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Rabindranath Bou";"IND";"0";"8th Pass";"56";"140783";"0";"No";"CHHATNA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Sadananda Mandal";"SUCI(C)";"0";"12th Pass";"54";"7194363";"1956340";"No";"CHHATNA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Subasish Batabyal";"AITC";"0";"Post Graduate";"64";"10539450";"0";"No";"CHHATNA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Nirmal Kumar Dhara";"BJP";"0";"Post Graduate";"39";"1700";"0";"Yes";"INDUS (SC)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Nayan Kumar Shill(Bagdi)";"CPI(M)";"0";"Graduate";"48";"51047";"22000";"No";"INDUS (SC)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Runu Met";"AITC";"0";"5th Pass";"41";"9644837";"0";"No";"INDUS (SC)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Harakali Protiher";"BJP";"0";"Post Graduate";"40";"6641745";"3500000";"Yes";"KATULPUR (SC)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Akshay Santra";"INC";"0";"Graduate";"36";"175000";"0";"No";"KATULPUR (SC)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Haru Roy";"BSP";" 1";"Post Graduate";"29";"1000";"0";"No";"KATULPUR (SC)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Mohan Santra";"SUCI(C)";"0";"Literate";"58";"301000";"0";"No";"KATULPUR (SC)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Sangeeta Malik";"AITC";"0";"Post Graduate";"38";"1239477";"0";"No";"KATULPUR (SC)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Amarnath Shakha";"BJP";" 6";"10th Pass";"56";"6581000";"100000";"Yes";"ONDA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Abdul Hai Mallik";"IND";"0";"8th Pass";"49";"160171";"0";"No";"ONDA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Apurba Mondal";"SUCI(C)";"0";"Graduate";"32";"262000";"0";"No";"ONDA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Arup Kumar Kha";"AITC";"0";"Graduate";"65";"6967775";"602553";"No";"ONDA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Bikash Patra";"CPI(ML) Red Star";"0";"10th Pass";"52";"79700";"0";"No";"ONDA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Krishna Chandra Bau";"IND";"0";"12th Pass";"61";"901318";"0";"No";"ONDA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Nirmal (Bablu) Banerj";"CPI(ML)(L)";"0";"8th Pass";"53";"141262";"0";"No";"ONDA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Tarapada Chakrabart";"AIFB";"0";"Post Graduate";"75";"10712000";"0";"No";"ONDA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Mrityunjoy Murmu";"AITC";"0";"10th Pass";"47";"1018005";"0";"Yes";"RAIPUR (ST)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Milan Mand";"Rashtriya Secular Majlis Party";" 5";"10th Pass";"41";"312000";"0";"No";"RAIPUR (ST)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Shyamapada Mud";"SUCI(C)";"0";"Graduate";"50";"2378000";"0";"No";"RAIPUR (ST)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Sudhanshu Hansda";"BJP";"0";"Graduate";"38";"4174000";"1100000";"No";"RAIPUR (ST)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Sukchand Sa";"IND";"0";"10th Pass";"58";"2217000";"0";"No";"RAIPUR (ST)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Jyotsna Mandi";"AITC";"0";"Others";"35";"4101144";"234000";"Yes";"RANIBANDH (ST)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Biswanath Sarda";"IND";"0";"Graduate";"44";"2177500";"688000";"No";"RANIBANDH (ST)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Deblina Hembram";"CPI(M)";" 1";"10th Pass";"50";"1893732";"45000";"No";"RANIBANDH (ST)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Fulchand Hansda";"Bahujan Mukti Party";"0";"Graduate";"52";"111000";"0";"No";"RANIBANDH (ST)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Goutam Kumar Mud";"SUCI(C)";" 1";"Post Graduate";"51";"1949000";"735000";"No";"RANIBANDH (ST)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Kshudiram Tudu";"BJP";"0";"Graduate Professional";"49";"1325600";"400000";"No";"RANIBANDH (ST)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Sudhir Kumar Murmu";"CPI(ML)(L)";"0";"10th Pass";"52";"226000";"500000";"No";"RANIBANDH (ST)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Chandana Bauri";"BJP";"0";"10th Pass";"30";"62296";"0";"Yes";"SALTORA (SC)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Aditya Kumar Bau";"Bahujan Mukti Party";"0";"12th Pass";"55";"20000";"0";"No";"SALTORA (SC)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Dipen Bau";"SUCI(C)";"0";"10th Pass";"49";"156500";"0";"No";"SALTORA (SC)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Nandadulal Bau";"CPI(M)";"0";"Graduate";"51";"470077";"0";"No";"SALTORA (SC)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Sontosh Kumar Mondal";"AITC";"0";"Post Graduate";"46";"26584395";"4580229";"No";"SALTORA (SC)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Dibakar Gharami";"BJP";"0";"8th Pass";"43";"497000";"0";"Yes";"SONAMUKHI (SC)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Ajit Ray";"CPI(M)";"0";"10th Pass";"46";"926792";"0";"No";"SONAMUKHI (SC)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Asim Kumar Mandal";"IND";"0";"Graduate";"47";"202200";"0";"No";"SONAMUKHI (SC)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Avranil Mandal";"SUCI(C)";"0";"Graduate";"34";"94900";"0";"No";"SONAMUKHI (SC)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Dr. Shyamal Santra";"AITC";"0";"Doctorate";"41";"6023310";"2471586";"No";"SONAMUKHI (SC)";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Arup Chakraborty";"AITC";"0";"Graduate Professional";"65";"88251416";"39858383";"Yes";"TALDANGRA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Manoranjan Patra";"CPI(M)";" 3";"12th Pass";"65";"4119000";"0";"No";"TALDANGRA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Ramkrishna Maj";"IND";"0";"12th Pass";"30";"18451";"0";"No";"TALDANGRA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Sandip Kumar Dey";"IND";" 1";"Post Graduate";"37";"3645000";"2100000";"No";"TALDANGRA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Sanjay Bau";"Bahujan Mukti Party";"0";"12th Pass";"33";"21000";"0";"No";"TALDANGRA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Shyamal Kumar Sarkar (Benu)";"BJP";" 7";"Graduate";"60";"23141101";"0";"No";"TALDANGRA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Subhendu Mahata";"SUCI(C)";"0";"10th Pass";"45";"756000";"0";"No";"TALDANGRA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Sunil Murmu";"IND";"0";"12th Pass";"39";"25200";"0";"No";"TALDANGRA";"WEST BENGAL";"BANKURA";"2021";"West Bengal";"No Comment"
"Chandra Nath Sinha";"AITC";"0";"Post Graduate";"58";"43411414";"0";"Yes";"BOLPUR";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Anirban Ganguly";"BJP";"0";"Doctorate";"44";"3327821";"0";"No";"BOLPUR";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Jiten Ray";"BSP";"0";"8th Pass";"32";"806000";"0";"No";"BOLPUR";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Mihir Kumar Banerj";"Rashtravadi Janata Party";"0";"12th Pass";"67";"1229389";"0";"No";"BOLPUR";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Samarjit Barma";"SUCI(C)";"0";"Graduate";"37";"211736";"0";"No";"BOLPUR";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Siddhartha Banerj";"Paradise Party";"0";"Graduate";"47";"45196515";"31410208";"No";"BOLPUR";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Sk Sirajul Hoqu";"Mulnibasi Party of India";"0";"10th Pass";"62";"1710000";"0";"No";"BOLPUR";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Sona Murmu";"Bahujan Mukti Party";"0";"8th Pass";"38";"95733";"0";"No";"BOLPUR";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Tapan Ho";"Revolutionary Socialist Party";"0";"Post Graduate";"74";"1753000";"0";"No";"BOLPUR";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Anup Kumar Saha";"BJP";" 2";"Post Graduate";"34";"440957";"0";"Yes";"DUBRAJPUR (SC)";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Bhaskar Das";"BSP";"0";"Graduate";"58";"15500";"0";"No";"DUBRAJPUR (SC)";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Bijoy Bagd";"AIFB";"0";"10th Pass";"64";"1233258";"0";"No";"DUBRAJPUR (SC)";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Debabrata Saha";"AITC";"0";"Post Graduate";"37";"8645045";"1550458";"No";"DUBRAJPUR (SC)";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Sanjay Das";"Bahujan Mukti Party";"0";"10th Pass";"39";"65000";"0";"No";"DUBRAJPUR (SC)";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Dr. Asok Kumar Chattopadhyay";"AITC";"0";"Post Graduate";"63";"147573994";"15503000";"Yes";"HANSAN";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Juthika Dhiba";"SUCI(C)";"0";"Graduate";"39";"13059";"0";"No";"HANSAN";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Miltan Rasid";"INC";"0";"Post Graduate";"47";"3328003";"0";"No";"HANSAN";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Nikhil Banerj";"BJP";" 1";"Graduate";"55";"15434034";"248048";"No";"HANSAN";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Sushen Das";"BSP";"0";"8th Pass";"53";"146700";"45000";"No";"HANSAN";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Abhijit Sinha (Rana)";"AITC";"0";"Post Graduate";"54";"10819918";"0";"Yes";"LABPUR";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Bahadur Ghosh";"Purvanchal Mahapanchayat";"0";"10th Pass";"28";"2059200";"0";"No";"LABPUR";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Biswajit Mondal";"BJP";" 5";"Graduate";"48";"937253";"159584";"No";"LABPUR";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Monirul Islam";"IND";" 8";"12th Pass";"61";"7366901";"0";"No";"LABPUR";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Sunil Murmu";"BSP";" 1";"8th Pass";"44";"20000";"0";"No";"LABPUR";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Syed Mahfuzul Karim";"CPI(M)";"0";"Graduate";"56";"5135004";"0";"No";"LABPUR";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Tapas Mondal";"Amra Bangalee";"0";"Graduate";"46";"71977";"0";"No";"LABPUR";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Abhijit Roy";"AITC";"0";"Graduate";"52";"9166818";"0";"Yes";"MAYURESWAR";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Gopal Sarka";"BSP";"0";"12th Pass";"26";"10000";"0";"No";"MAYURESWAR";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Kashinath Pal";"Rashtriya Secular Majlis Party";"0";"10th Pass";"54";"18775043";"400000";"No";"MAYURESWAR";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Shyamapada Mondal";"BJP";" 9";"12th Pass";"51";"4256000";"55000";"No";"MAYURESWAR";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Dr Mosarraf Hossain";"AITC";"0";"Graduate Professional";"58";"35891748";"1674628";"Yes";"MURARAI";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Ansarul Saiekh";"SUCI(C)";"0";"Illiterate";"47";"53733";"0";"No";"MURARAI";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Asif Ekbal";"INC";"0";"Graduate";"44";"3601318";"672072";"No";"MURARAI";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
"Debasish Roy";"BJP";"0";"8th Pass";"39";"469240";"0";"No";"MURARAI";"WEST BENGAL";"BIRBHUM";"2021";"West Bengal";"No Comment"
