"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Chandulal Sahu (Chandu Bhaiya)";"BJP";"0";"Graduate Professional";"49";"6805000";"1300000";"Yes";"MAHASAMUND";"CHHATTISGARH";"2009";"Lok Sabha";"No Comment"
"Bauddh Kumar Kaushik";"CGVP";"0";"Others";"37";"50000";"0";"No";"MAHASAMUND";"CHHATTISGARH";"2009";"Lok Sabha";"No Comment"
"Bharat Diwa";"IND";"0";"12th Pass";"29";"0";"0";"No";"MAHASAMUND";"CHHATTISGARH";"2009";"Lok Sabha";"No Comment"
"Champa Lal Patel";"IND";"0";"Not Given";"43";"0";"0";"No";"MAHASAMUND";"CHHATTISGARH";"2009";"Lok Sabha";"No Comment"
"Dr Lata Markam";"RPI(A)";"0";"8th Pass";"26";"70000";"0";"No";"MAHASAMUND";"CHHATTISGARH";"2009";"Lok Sabha";"No Comment"
"Dr. Anand Matwale (Guruji)";"LB";"0";"Graduate";"38";"1524114";"0";"No";"MAHASAMUND";"CHHATTISGARH";"2009";"Lok Sabha";"No Comment"
"Khedhubharti (Satyesh)";"IND";"0";"Post Graduate";"33";"216788";"46000";"No";"MAHASAMUND";"CHHATTISGARH";"2009";"Lok Sabha";"No Comment"
"Kiran Kumar Dhruv";"JMM";"0";"10th Pass";"44";"1875000";"60000";"No";"MAHASAMUND";"CHHATTISGARH";"2009";"Lok Sabha";"No Comment"
"Moti Lal Choudhary";"BSP";"0";"10th Pass";"44";"3665000";"600000";"No";"MAHASAMUND";"CHHATTISGARH";"2009";"Lok Sabha";"No Comment"
"Narayan Das Inqalab Gandh";"IND";"0";"Graduate Professional";"63";"2170000";"0";"No";"MAHASAMUND";"CHHATTISGARH";"2009";"Lok Sabha";"No Comment"
"Narendra Bhishmdev Dhidh";"IND";"0";"Graduate Professional";"34";"2482000";"0";"No";"MAHASAMUND";"CHHATTISGARH";"2009";"Lok Sabha";"No Comment"
"Ramprasad Chauha";"IND";"0";"Literate";"46";"410000";"0";"No";"MAHASAMUND";"CHHATTISGARH";"2009";"Lok Sabha";"No Comment"
"Shridhar Chandraka";"AD";"0";"Post Graduate";"40";"781000";"0";"No";"MAHASAMUND";"CHHATTISGARH";"2009";"Lok Sabha";"No Comment"
