"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Nalamada Uttam Kumar Reddy";"INC";" 4";"Graduate";"55";"31501349";"1200000";"Yes";"NALGONDA";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Akula Paul";"Pyramid Party of India";"0";"10th Pass";"36";"40140";"0";"No";"NALGONDA";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Bandaru Nagaraju";"IND";"0";"Post Graduate";"25";"226000";"0";"No";"NALGONDA";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Garlapati Jithendra Kuma";"BJP";"0";"12th Pass";"61";"184577651";"21781741";"No";"NALGONDA";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Jakkula Naveen Yadav";"IND";"0";"Post Graduate";"25";"1004799";"0";"No";"NALGONDA";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Janaiah Nandipat";"Telangana Sakalajanula Party";"0";"Post Graduate";"43";"1596300";"78000";"No";"NALGONDA";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Karamtothu Mangtha";"IND";"0";"5th Pass";"46";"31000";"0";"No";"NALGONDA";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Katravath Venkatesh";"Bahujan Mukti Party";"0";"Graduate";"30";"21300";"0";"No";"NALGONDA";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Kiran Vangapall";"IND";"0";"10th Pass";"33";"75000";"0";"No";"NALGONDA";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Lalu Naik Ramavath";"Bahujana Raajyam Party (Phule Ambedkar)";"0";"Others";"54";"1370000";"100000";"No";"NALGONDA";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Lingidi Venkateswarlu";"IND";"0";"Post Graduate";"61";"12533638";"3890240";"No";"NALGONDA";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Lithesh Sunka";"Social Justice Party of India";"0";"Post Graduate";"30";"4821500";"0";"No";"NALGONDA";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Madhu Sapavath";"IND";"0";"Illiterate";"26";"30000";"0";"No";"NALGONDA";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Mallu Laxm";"CPI(M)";" 1";"Graduate Professional";"45";"49866261";"8538884";"No";"NALGONDA";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Maram Venkat Reddy";"IND";"0";"10th Pass";"48";"1400000";"100000";"No";"NALGONDA";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Marri. Nehemiah";"IND";"0";"12th Pass";"64";"770000";"0";"No";"NALGONDA";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Mekala Satheesh Reddy";"Janasena Party";"0";"Post Graduate";"37";"3471000";"0";"No";"NALGONDA";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Mekala Venkanna";"IND";"0";"10th Pass";"33";"265572";"213000";"No";"NALGONDA";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Nakirikanti. Chittemma";"IND";"0";"Illiterate";"42";"2684500";"747000";"No";"NALGONDA";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Polishetty Venkateshwarlu";"IND";"0";"12th Pass";"54";"200000";"0";"No";"NALGONDA";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Ramesh Sunkara";"IND";"0";"Graduate";"64";"1531500";"0";"No";"NALGONDA";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Royyala Srinivasulu";"IND";"0";"Graduate Professional";"48";"8650000";"1800000";"No";"NALGONDA";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Solipuram Venugopal Reddy";"Ambedkar National Congress";"0";"10th Pass";"42";"5700000";"500000";"No";"NALGONDA";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Sreenu Vadthya";"IND";"0";"Post Graduate";"34";"1923826";"1000000";"No";"NALGONDA";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Thagulla Janardha";"IND";"0";"Graduate";"28";"225000";"0";"No";"NALGONDA";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Thandu Upend";"IND";"0";"10th Pass";"39";"10000";"0";"No";"NALGONDA";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Vemireddy Narasimha Reddy";"TRS";"0";"Post Graduate";"63";"943184220";"208178829";"No";"NALGONDA";"TELANGANA";"2019";"Lok Sabha";"No Comment"
