"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Manne Srinivas Reddy";"TRS";"0";"12th Pass";"60";"63353123";"4569251";"Yes";"MAHBUBNAGAR";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Challa Vamshi Chand Reddy";"INC";" 4";"12th Pass";"38";"15759063";"1722846";"No";"MAHBUBNAGAR";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"D Thimmappa";"IND";"0";"Illiterate";"53";"480000";"400000";"No";"MAHBUBNAGAR";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"D. K. Aruna";"BJP";" 2";"10th Pass";"59";"788398644";"51670191";"No";"MAHBUBNAGAR";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Ergamreddy Shivadurgavaraprasad Reddy";"Indian Rakshaka Nayakudu Party";"0";"8th Pass";"28";"616500";"0";"No";"MAHBUBNAGAR";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Imran Ahmed Kha";"Ambedkar National Congress";"0";"12th Pass";"47";"3747000";"480000";"No";"MAHBUBNAGAR";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Md. Abdul Azeez Kha";"IND";"0";"Graduate Professional";"57";"5684000";"350000";"No";"MAHBUBNAGAR";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Mohammed Imtiyaz Ahmad";"IND";"0";"Post Graduate";"45";"6680000";"0";"No";"MAHBUBNAGAR";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Pola Prashanth Kuma";"IND";"0";"Graduate";"36";"169000";"0";"No";"MAHBUBNAGAR";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"S Gopal Reddy";"IND";"0";"Others";"47";"5710000";"99000";"No";"MAHBUBNAGAR";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"V Dasram";"Bahujan Mukti Party";" 4";"Graduate";"41";"15589000";"495000";"No";"MAHBUBNAGAR";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Vishweshwar J";"IND";"0";"Graduate Professional";"40";"4730000";"0";"No";"MAHBUBNAGAR";"TELANGANA";"2019";"Lok Sabha";"No Comment"
