"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Bandi Sanjay Kumar";"BJP";" 6";"Post Graduate";"47";"2270000";"1341800";"Yes";"KARIMNAGAR";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Aila Prasanna";"Anti Corruption Dynamic Party";"0";"Illiterate";"45";"250000";"0";"No";"KARIMNAGAR";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Anagandula Venkanna";"BSP";" 1";"Graduate";"43";"1800000";"350000";"No";"KARIMNAGAR";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Bhanu Laxman Pabba";"IND";"0";"12th Pass";"26";"494297";"0";"No";"KARIMNAGAR";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Chintha Anil Kuma";"Pyramid Party of India";"0";"Post Graduate";"33";"25000";"0";"No";"KARIMNAGAR";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Durvasa Reddy Pakala";"IND";" 1";"Post Graduate";"38";"5567500";"950000";"No";"KARIMNAGAR";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Gangarapu Thirupath";"IND";"0";"10th Pass";"45";"7000";"0";"No";"KARIMNAGAR";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Kota Shyamkuma";"IND";"0";"12th Pass";"31";"75000";"0";"No";"KARIMNAGAR";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Mukkisa Ratnakar Reddy";"IND";"0";"12th Pass";"42";"3075000";"100000";"No";"KARIMNAGAR";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Palle Prashanth";"Jai Swaraj Party";"0";"Post Graduate";"28";"3656900";"300000";"No";"KARIMNAGAR";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Ponnam Prabhaka";"INC";" 3";"Post Graduate";"52";"9478606";"0";"No";"KARIMNAGAR";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Rameshbabu Shanigarapu";"IND";"0";"Graduate Professional";"34";"56500";"0";"No";"KARIMNAGAR";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Reddy Venugopal";"Samajwadi Forward Bloc";"0";"Graduate";"32";"30500";"0";"No";"KARIMNAGAR";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Srikanth Chiliveru";"IND";" 3";"10th Pass";"36";"35000";"0";"No";"KARIMNAGAR";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Vinod Kumar Boianapall";"TRS";"0";"Graduate Professional";"59";"121487098";"3045917";"No";"KARIMNAGAR";"TELANGANA";"2019";"Lok Sabha";"No Comment"
