"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Dharmapuri Arvind";"BJP";" 1";"Post Graduate";"43";"876930468";"337580746";"Yes";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Aare Sayanna";"IND";"0";"12th Pass";"37";"650000";"0";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Admala Mahipal Reddy";"IND";"0";"12th Pass";"36";"1620000";"100000";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Akula Hanmandlu";"IND";"0";"Literate";"41";"0";"0";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Alakunta Rajanna";"IND";"0";"Illiterate";"55";"1000";"0";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Aleti Malla Reddy";"IND";" 1";"Illiterate";"40";"10383500";"230000";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Aleti Rajareddy";"IND";"0";"10th Pass";"44";"1273000";"100000";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Aleti Sanjeev Reddy";"IND";"0";"10th Pass";"33";"4549481";"1020000";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Alluri Limba Reddy";"IND";"0";"Illiterate";"51";"1680000";"0";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Aloori Anil Kuma";"IND";"0";"10th Pass";"27";"553000";"0";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Angu Poshetty";"IND";"0";"5th Pass";"32";"137500";"0";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Anjaiah Konda";"Pyramid Party of India";"0";"12th Pass";"36";"822000";"0";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Anugu Thirumal";"IND";"0";"10th Pass";"42";"4085000";"275000";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Armoor Saga";"IND";"0";"10th Pass";"34";"912000";"75000";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Asli Ganesh";"IND";"0";"12th Pass";"29";"762000";"0";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Ayileni Vikram Reddy";"IND";"0";"Post Graduate";"39";"65000";"130000";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"B. Srinivas";"IND";"0";"10th Pass";"38";"9933775";"200000";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Baddam Ashok";"IND";"0";"10th Pass";"29";"10500";"110000";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Baddam Balaraju";"IND";"0";"10th Pass";"39";"22540100";"1318875";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Baddam Devenda";"IND";"0";"10th Pass";"34";"50500";"100000";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Baddam Indrasena Reddy";"IND";"0";"10th Pass";"33";"3307500";"465000";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Baddam Srinivasa Reddy";"IND";"0";"Graduate Professional";"44";"2005198";"200000";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Bakkashetti Ganagdha";"IND";"0";"Illiterate";"52";"10150000";"980000";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Balakishna Nalla";"IND";"0";"5th Pass";"48";"5081638";"650000";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Balije Laxmirajam";"IND";"0";"5th Pass";"58";"1637500";"125000";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Bandela Venkatarajam";"IND";"0";"Illiterate";"55";"2050000";"600000";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Bathnathe Shanka";"Janasena Party";"0";"12th Pass";"42";"8000000";"0";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Bejjenki Linga Reddy";"IND";"0";"Illiterate";"34";"660000";"200000";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Bodugam Narend";"IND";"0";"12th Pass";"42";"2450000";"350000";"No";"NIZAMABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
