"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Bapu Rao Soyam";"BJP";" 52";"12th Pass";"52";"3099414";"231450";"Yes";"ADILABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Aare Ellanna";"IND";"0";"5th Pass";"53";"30000";"0";"No";"ADILABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Bheem Rao";"Ambedkarite Party of India";"0";"5th Pass";"33";"274000";"0";"No";"ADILABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Dharavth Narendha";"Janasena Party";"0";"Post Graduate";"27";"50000";"0";"No";"ADILABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Ganta Pentanna";"IND";"0";"Post Graduate";"47";"670000";"0";"No";"ADILABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Godam Nagesh";"TRS";"0";"Post Graduate";"54";"18477888";"847000";"No";"ADILABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Kumra Raju";"IND";"0";"10th Pass";"29";"30000";"0";"No";"ADILABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Kumram Vandana";"Nava Praja Rajyam Party";"0";"Illiterate";"35";"1300000";"0";"No";"ADILABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Nethavath Ramdas";"IND";"0";"Literate";"46";"0";"0";"No";"ADILABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Pawar Krishna";"IND";"0";"Post Graduate";"39";"1140000";"0";"No";"ADILABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
"Ramesh Rathod";"INC";" 3";"12th Pass";"53";"36491000";"15300000";"No";"ADILABAD";"TELANGANA";"2019";"Lok Sabha";"No Comment"
