"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Smt. Kamla Patle";"BJP";"0";"12th Pass";"48";"18224350";"0";"Yes";"JANJGIR-CHAMPA";"CHHATTISGARH";"2014";"Lok Sabha";"No Comment"
"Chaitram Suryavansh";"IND";"0";"Post Graduate";"67";"418000";"0";"No";"JANJGIR-CHAMPA";"CHHATTISGARH";"2014";"Lok Sabha";"No Comment"
"Daduram Manha";"AAP";"0";"Post Graduate";"35";"2517042";"0";"No";"JANJGIR-CHAMPA";"CHHATTISGARH";"2014";"Lok Sabha";"No Comment"
"Deepak Narang";"IND";"0";"10th Pass";"25";"1231800";"0";"No";"JANJGIR-CHAMPA";"CHHATTISGARH";"2014";"Lok Sabha";"No Comment"
"Dujram Boudh";"BSP";"0";"12th Pass";"43";"1249497";"216000";"No";"JANJGIR-CHAMPA";"CHHATTISGARH";"2014";"Lok Sabha";"No Comment"
"Jagdish Prasad Nirala";"IND";"0";"8th Pass";"45";"175177";"0";"No";"JANJGIR-CHAMPA";"CHHATTISGARH";"2014";"Lok Sabha";"No Comment"
"Jivan Bharat";"IND";"0";"8th Pass";"57";"828000";"0";"No";"JANJGIR-CHAMPA";"CHHATTISGARH";"2014";"Lok Sabha";"No Comment"
"Kaushal Prasad";"IND";"0";"Graduate";"40";"50000";"0";"No";"JANJGIR-CHAMPA";"CHHATTISGARH";"2014";"Lok Sabha";"No Comment"
"Lakhan Laha";"IND";"0";"Post Graduate";"46";"2584567";"0";"No";"JANJGIR-CHAMPA";"CHHATTISGARH";"2014";"Lok Sabha";"No Comment"
"Lakhan Lal Chauha";"Bahujan Mukti Party";"0";"10th Pass";"62";"1603217";"0";"No";"JANJGIR-CHAMPA";"CHHATTISGARH";"2014";"Lok Sabha";"No Comment"
"Nohar Singh Sonwa";"SP";"0";"Graduate";"34";"3270000";"0";"No";"JANJGIR-CHAMPA";"CHHATTISGARH";"2014";"Lok Sabha";"No Comment"
"Premchand Jayas";"INC";"0";"Post Graduate";"40";"4422744";"553873";"No";"JANJGIR-CHAMPA";"CHHATTISGARH";"2014";"Lok Sabha";"No Comment"
"Premshankar Mahilang";"IND";"0";"12th Pass";"45";"1197500";"0";"No";"JANJGIR-CHAMPA";"CHHATTISGARH";"2014";"Lok Sabha";"No Comment"
"Satyendra";"Ambedkarite Party of India";"0";"Others";"39";"565700";"70000";"No";"JANJGIR-CHAMPA";"CHHATTISGARH";"2014";"Lok Sabha";"No Comment"
"Vrinda Ganda";"IND";"0";"Illiterate";"33";"2218300";"0";"No";"JANJGIR-CHAMPA";"CHHATTISGARH";"2014";"Lok Sabha";"No Comment"
