"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Vishnudev Sai";"BJP";"0";"10th Pass";"50";"21576220";"1819686";"Yes";"RAIGARH";"CHHATTISGARH";"2014";"Lok Sabha";"No Comment"
"Amrit Tirkey";"IND";"0";"8th Pass";"36";"2711000";"0";"No";"RAIGARH";"CHHATTISGARH";"2014";"Lok Sabha";"No Comment"
"Arti Singh";"INC";"0";"Post Graduate";"34";"6306588";"558727";"No";"RAIGARH";"CHHATTISGARH";"2014";"Lok Sabha";"No Comment"
"Bajarang Sida";"IND";"0";"12th Pass";"41";"398200";"12000";"No";"RAIGARH";"CHHATTISGARH";"2014";"Lok Sabha";"No Comment"
"Dhananjay Rathiya";"IND";"0";"10th Pass";"27";"121000";"0";"No";"RAIGARH";"CHHATTISGARH";"2014";"Lok Sabha";"No Comment"
"Joseph Bara";"IND";"0";"12th Pass";"58";"2235000";"75000";"No";"RAIGARH";"CHHATTISGARH";"2014";"Lok Sabha";"No Comment"
"Kripa Shankar Bhagat";"BSP";"0";"Post Graduate";"38";"3141334";"0";"No";"RAIGARH";"CHHATTISGARH";"2014";"Lok Sabha";"No Comment"
"Kriparam Sida";"GGP";"0";"8th Pass";"63";"7745000";"400000";"No";"RAIGARH";"CHHATTISGARH";"2014";"Lok Sabha";"No Comment"
"Paulus Kuju";"Bahujan Mukti Party";"0";"10th Pass";"54";"3956000";"0";"No";"RAIGARH";"CHHATTISGARH";"2014";"Lok Sabha";"No Comment"
"Prakash Kumar Uranw";"IND";"0";"8th Pass";"31";"835800";"0";"No";"RAIGARH";"CHHATTISGARH";"2014";"Lok Sabha";"No Comment"
"Ram Narayan Ayam";"Ambedkarite Party of India";"0";"Graduate";"45";"1811000";"0";"No";"RAIGARH";"CHHATTISGARH";"2014";"Lok Sabha";"No Comment"
"Tara Singh";"AAP";"0";"Graduate";"49";"5623449";"300000";"No";"RAIGARH";"CHHATTISGARH";"2014";"Lok Sabha";"No Comment"
