"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"KIRSHNA TIRATH";"INC";"0";"Graduate Professional";"54";"21146350";"0";"Yes";"NORTH WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2009";"Lok Sabha";"No Comment"
"ARVIND KATARIA";"All India Bahujan Samman Party";"0";"Graduate";"38";"3205780";"0";"No";"NORTH WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2009";"Lok Sabha";"No Comment"
"BABU LAL";"Ambedkar Samaj Party";"0";"8th Pass";"46";"6467000";"0";"No";"NORTH WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2009";"Lok Sabha";"No Comment"
"DHARAM SINGH PARCHA";"IND";"0";"Graduate";"60";"234158";"0";"No";"NORTH WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2009";"Lok Sabha";"No Comment"
"DR. MILIND BHARTI";"NELU";"0";"Graduate Professional";"39";"742653";"2012";"No";"NORTH WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2009";"Lok Sabha";"No Comment"
"GEETA";"RPI(A)";"0";"Not Given";"34";"1838500";"0";"No";"NORTH WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2009";"Lok Sabha";"No Comment"
"HARBANS LAL";"IND";"0";"8th Pass";"46";"1345258";"0";"No";"NORTH WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2009";"Lok Sabha";"No Comment"
"HOTI LAL GANDHI";"BSKRP";"0";"5th Pass";"38";"37000";"0";"No";"NORTH WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2009";"Lok Sabha";"No Comment"
"INDER SINGH";"IND";"0";"10th Pass";"46";"455000";"0";"No";"NORTH WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2009";"Lok Sabha";"No Comment"
"MATHURA PASWAN";"CPI(ML)(L)";"0";"10th Pass";"55";"131500";"0";"No";"NORTH WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2009";"Lok Sabha";"No Comment"
"MEERA KANWARIYA";"BJP";" 3";"Post Graduate";"59";"7304016";"0";"No";"NORTH WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2009";"Lok Sabha";"No Comment"
"NARENDER PAL KASHYAP";"IND";"0";"10th Pass";"49";"2121500";"4650";"No";"NORTH WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2009";"Lok Sabha";"No Comment"
"PAPPU SAGAR";"IJP";"0";"8th Pass";"37";"1139600";"0";"No";"NORTH WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2009";"Lok Sabha";"No Comment"
"RAKESH HANS";"BSP";"0";"10th Pass";"49";"3521303";"70000";"No";"NORTH WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2009";"Lok Sabha";"No Comment"
"RAM KUMAR";"BPC";"0";"Graduate";"52";"2618000";"0";"No";"NORTH WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2009";"Lok Sabha";"No Comment"
"SUNIL";"SP";"0";"10th Pass";"33";"110000";"0";"No";"NORTH WEST DELHI";"NATIONAL CAPITAL TERRITORY OF DELHI";"2009";"Lok Sabha";"No Comment"
