"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"ALAGIRI M.K";"DMK";"0";"Graduate";"58";"193978895";"0";"Yes";"MADURAI";"TAMIL NADU";"2009";"Lok Sabha";"No Comment"
"ANAND K";"IND";"0";"12th Pass";"35";"163025";"0";"No";"MADURAI";"TAMIL NADU";"2009";"Lok Sabha";"No Comment"
"DHARBAR RAJA";"BSP";" 2";"5th Pass";"47";"1337510";"0";"No";"MADURAI";"TAMIL NADU";"2009";"Lok Sabha";"No Comment"
"GOPAL R";"IND";"0";"8th Pass";"56";"33000";"0";"No";"MADURAI";"TAMIL NADU";"2009";"Lok Sabha";"No Comment"
"KAVIARASU K";"DMDK";"0";"12th Pass";"35";"4951939";"0";"No";"MADURAI";"TAMIL NADU";"2009";"Lok Sabha";"No Comment"
"MOHAN P";"CPM";"0";"Graduate";"59";"1476012";"0";"No";"MADURAI";"TAMIL NADU";"2009";"Lok Sabha";"No Comment"
"MOTHILAL T.R";"IND";"0";"Graduate";"49";"65641";"0";"No";"MADURAI";"TAMIL NADU";"2009";"Lok Sabha";"No Comment"
"NAGAMALAI M.A";"IND";"0";"Literate";"50";"270000";"0";"No";"MADURAI";"TAMIL NADU";"2009";"Lok Sabha";"No Comment"
"PAULPANDY M";"IND";"0";"8th Pass";"50";"380000";"20000";"No";"MADURAI";"TAMIL NADU";"2009";"Lok Sabha";"No Comment"
"SIVAKUMAR T";"IND";"0";"Graduate";"35";"235000";"0";"No";"MADURAI";"TAMIL NADU";"2009";"Lok Sabha";"No Comment"
"THANGAPANDI K";"IND";"0";"8th Pass";"42";"264000";"0";"No";"MADURAI";"TAMIL NADU";"2009";"Lok Sabha";"No Comment"
"VEERADURAI S";"IND";"0";"Graduate";"49";"420000";"0";"No";"MADURAI";"TAMIL NADU";"2009";"Lok Sabha";"No Comment"
