"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"JEYADURAI S R";"DMK";"0";"Graduate";"40";"87526313";"1090000";"Yes";"Thoothukkudi";"TAMIL NADU";"2009";"Lok Sabha";"No Comment"
"ARUNKUMAR PUVI ARASU S";"IND";"0";"Post Graduate";"30";"1330000";"0";"No";"Thoothukkudi";"TAMIL NADU";"2009";"Lok Sabha";"No Comment"
"CYNTHIA PANDIAN DR";"ADMK";"0";"Doctorate";"63";"11215717";"0";"No";"Thoothukkudi";"TAMIL NADU";"2009";"Lok Sabha";"No Comment"
"KANDIVEL P";"IND";"0";"Not Given";"50";"39375";"0";"No";"Thoothukkudi";"TAMIL NADU";"2009";"Lok Sabha";"No Comment"
"PONRAJ T";"IND";"0";"Not Given";"37";"0";"0";"No";"Thoothukkudi";"TAMIL NADU";"2009";"Lok Sabha";"No Comment"
"PRABHAKARAN P";"IND";"0";"Not Given";"29";"320000";"0";"No";"Thoothukkudi";"TAMIL NADU";"2009";"Lok Sabha";"No Comment"
"RAGHUPATHI S";"IND";"0";"Not Given";"36";"0";"0";"No";"Thoothukkudi";"TAMIL NADU";"2009";"Lok Sabha";"No Comment"
"RAMKUMAR V";"IND";"0";"Not Given";"45";"40000";"0";"No";"Thoothukkudi";"TAMIL NADU";"2009";"Lok Sabha";"No Comment"
"SUNDARAVEL K";"IND";"0";"Not Given";"45";"60000";"0";"No";"Thoothukkudi";"TAMIL NADU";"2009";"Lok Sabha";"No Comment"
"SUNTHER M S";"DMDK";"0";"Others";"36";"20657956";"423805";"No";"Thoothukkudi";"TAMIL NADU";"2009";"Lok Sabha";"No Comment"
