"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Chhedi Paswan";"BJP";" 4";"Post Graduate";"63";"37786578";"2214842";"Yes";"SASARAM";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Ashok Baitha";"IND";" 10";"10th Pass";"48";"816680";"0";"No";"SASARAM";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Ashok Kumar Paswa";"IND";"0";"12th Pass";"27";"407950";"0";"No";"SASARAM";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Dharmraj Paswa";"Lok Jan Vikas Morcha";"0";"10th Pass";"29";"210000";"0";"No";"SASARAM";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Manoj Kuma";"BSP";"0";"Graduate";"35";"8864060";"0";"No";"SASARAM";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Meira Kuma";"INC";"0";"Post Graduate";"74";"475194636";"0";"No";"SASARAM";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Nirmala Dev";"Pragatishil Samajwadi Party (Lohia)";"0";"Literate";"36";"172000";"0";"No";"SASARAM";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Raghuni Ram Shast";"IND";"0";"Graduate";"70";"349588";"0";"No";"SASARAM";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Rajanikant Choudhary";"IND";"0";"10th Pass";"70";"1308000";"0";"No";"SASARAM";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Ramekbal Ram";"IND";"0";"10th Pass";"55";"10607000";"0";"No";"SASARAM";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Satya Narayan Paswa";"IND";"0";"10th Pass";"64";"1603300";"0";"No";"SASARAM";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Satya Narayan Ram";"Ambedkarite Party of India";"0";"12th Pass";"65";"600853";"0";"No";"SASARAM";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Vidya Jyot";"Bahujan Mukti Party";"0";"12th Pass";"47";"13022788";"1683054";"No";"SASARAM";"BIHAR";"2019";"Lok Sabha";"No Comment"
