"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Pradeep Kumar Singh";"BJP";" 3";"10th Pass";"52";"5010577";"1159200";"Yes";"ARARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Abdul Wahid Kha";"IND";" 1";"10th Pass";"69";"1545000";"119028";"No";"ARARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Md Mat";"IND";" 1";"Literate";"31";"602510";"0";"No";"ARARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Md Minhaz Alam";"IND";"0";"10th Pass";"33";"1110500";"0";"No";"ARARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Md Mobinul Haqu";"IND";"0";"Post Graduate";"46";"572000";"0";"No";"ARARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Mukesh Singh";"IND";"0";"8th Pass";"36";"1240800";"0";"No";"ARARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Ram Narayan Bhart";"BSP";"0";"Post Graduate";"46";"6916000";"1000000";"No";"ARARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Ramanand Rishideo";"IND";"0";"12th Pass";"66";"50000";"0";"No";"ARARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Sarfaraz Alam";"RJD";" 6";"Graduate";"50";"76618366";"8566199";"No";"ARARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Shaheen Prav";"IND";" 1";"Others";"28";"12421636";"300000";"No";"ARARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Sudama Singh";"Bihar Lok Nirman Dal";" 2";"10th Pass";"54";"5695500";"99000";"No";"ARARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Tarachand Paswa";"Bahujan Mukti Party";" 2";"10th Pass";"60";"4915399";"1174006";"No";"ARARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
