"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Ashok Kumar Yadav";"BJP";" 1";"Doctorate";"49";"46699125";"7892847";"Yes";"MADHUBANI";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Abhijit Kumar Singh";"IND";" 1";"12th Pass";"58";"30046633";"900000";"No";"MADHUBANI";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Abubakar Rahma";"IND";"0";"Post Graduate";"30";"757606";"0";"No";"MADHUBANI";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Anand Kumar Jha";"Akhil Bhartiya Mithila Party";"0";"Post Graduate";"39";"189200";"0";"No";"MADHUBANI";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Anil Kumar Sah";"IND";" 3";"Literate";"35";"543000";"60000";"No";"MADHUBANI";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Dhaneshwar Mahto";"Bhartiya Mitra Party";" 1";"Literate";"43";"31450000";"2700000";"No";"MADHUBANI";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Dr. Shakeel Ahmad";"INC";" 1";"Graduate Professional";"63";"26802196";"0";"No";"MADHUBANI";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Hema Jha";"IND";"0";"10th Pass";"57";"10874083";"0";"No";"MADHUBANI";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Md. Khalique Ansa";"Pragatishil Samajwadi Party (Lohia)";"0";"8th Pass";"26";"1120000";"0";"No";"MADHUBANI";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Raju Kumar Raj";"IND";"0";"5th Pass";"54";"2356028";"0";"No";"MADHUBANI";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Ram Swarup Bhart";"Voters Party International";"0";"12th Pass";"63";"1169783";"0";"No";"MADHUBANI";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Ranjit Kuma";"Bahujan Mukti Party";"0";"Graduate Professional";"29";"450000";"0";"No";"MADHUBANI";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Rekha Ranjan Yadav";"RPI(A)";"0";"10th Pass";"30";"4171200";"0";"No";"MADHUBANI";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Satish Chandra Jha";"Purvanchal Janta Party (Secular)";" 1";"Post Graduate";"51";"14252124";"1327234";"No";"MADHUBANI";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Subhash Chandra Jha";"Rashtriya Jansambhavna Party";" 2";"10th Pass";"50";"12529191";"0";"No";"MADHUBANI";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Vidya Sagar Mandal";"Jago Hindustan Party";" 1";"Graduate";"36";"3125000";"0";"No";"MADHUBANI";"BIHAR";"2019";"Lok Sabha";"No Comment"
