"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Choudhary Mahbub Ali Kaisar";"LJP";" 1";"Graduate";"52";"109788313";"0";"Yes";"KHAGARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Bandan Kumar Singh";"IND";"0";"10th Pass";"27";"603000";"0";"No";"KHAGARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Dhirendra Choudhary";"Aam Adhikar Morcha";"0";"8th Pass";"38";"1519500";"0";"No";"KHAGARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Kundan Kuma";"IND";"0";"Graduate";"27";"405500";"0";"No";"KHAGARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Madhuvala Dev";"Aam Janta Party Rashtriya";"0";"12th Pass";"51";"7783673";"3300000";"No";"KHAGARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Moni Kuma";"Bahujan Mukti Party";"0";"12th Pass";"35";"566260";"50000";"No";"KHAGARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Mukesh Saha";"Vikassheel Insaan Party";" 4";"8th Pass";"40";"119699803";"16547563";"No";"KHAGARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Nagendra Singh Tyag";"IND";" 4";"Graduate";"44";"7051000";"0";"No";"KHAGARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Parmanand Singh";"IND";" 3";"10th Pass";"54";"28089980";"0";"No";"KHAGARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Priyadarshi Dinka";"IND";"0";"Graduate";"31";"321000";"0";"No";"KHAGARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Ramakant Choudha";"BSP";"0";"Literate";"44";"6945000";"16000";"No";"KHAGARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Sandip Kumar Saket";"SHS";"0";"Graduate";"37";"8091400";"0";"No";"KHAGARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Sangram Kumar Sada";"IND";"0";"Graduate";"37";"367500";"0";"No";"KHAGARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Shiv Narayan Singh";"IND";"0";"12th Pass";"47";"4575000";"25000";"No";"KHAGARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Sobha Dev";"IND";"0";"Literate";"32";"711000";"0";"No";"KHAGARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Sunil Yadav";"Garib Janshakti Party";"0";"8th Pass";"33";"4959800";"0";"No";"KHAGARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Tej Bahadur Singh";"Proutist Sarva Samaj";"0";"Graduate";"76";"6730000";"0";"No";"KHAGARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Umesh Chandra Bhart";"Aadarsh Mithila Party";" 1";"Literate";"58";"1250000";"0";"No";"KHAGARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Upendra Saha";"Rashtriya Jansambhavna Party";"0";"Graduate";"46";"30575125";"0";"No";"KHAGARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Vinay Kumar Varu";"Janhit Kisan Party";"0";"Graduate";"48";"10497000";"450000";"No";"KHAGARIA";"BIHAR";"2019";"Lok Sabha";"No Comment"
