"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Dinesh Chandra Yadav";"JD(U)";" 1";"Graduate Professional";"67";"37420953";"700000";"Yes";"MADHEPURA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Anil Bhart";"Rashtravadi Janata Party";"0";"Post Graduate";"49";"13777000";"0";"No";"MADHEPURA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Jaykant Yadav";"IND";"0";"Post Graduate";"44";"552228";"0";"No";"MADHEPURA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Manoj Kumar Manda";"Aam Adhikar Morcha";"0";"10th Pass";"45";"11776448";"50000";"No";"MADHEPURA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Mohammad Arshad Hussa";"IND";"0";"Post Graduate";"43";"11950000";"0";"No";"MADHEPURA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Rajesh Ranja";"Jan Adhikar Party (Loktantrik)";" 31";"Graduate";"51";"119543561";"17695194";"No";"MADHEPURA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Rajiv Kumar Yadav";"Baliraja Party";"0";"Graduate";"30";"550000";"0";"No";"MADHEPURA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Rajo Sah";"IND";"0";"Literate";"39";"4135000";"565000";"No";"MADHEPURA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Sharad Yadav";"RJD";" 3";"Graduate Professional";"71";"81533690";"0";"No";"MADHEPURA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Suman Kumar Jha";"IND";"0";"Post Graduate";"57";"11276322";"0";"No";"MADHEPURA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Suresh Kumar Bhart";"Asli Deshi Party";"0";"Graduate";"37";"39307685";"420000";"No";"MADHEPURA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Umashanka";"Bahujan Mukti Party";"0";"12th Pass";"34";"3981600";"157375";"No";"MADHEPURA";"BIHAR";"2019";"Lok Sabha";"No Comment"
"Vinay Kumar Mishra";"IND";"0";"Graduate";"39";"14888104";"0";"No";"MADHEPURA";"BIHAR";"2019";"Lok Sabha";"No Comment"
