"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Dalpat Singh Paraste";"BJP";"0";"Graduate Professional";"61";"5524870";"0";"Yes";"SHAHDOL";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Er. Vijay Kumar Kol";"AAP";"0";"Post Graduate";"26";"180118";"0";"No";"SHAHDOL";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Jogendra Singh";"Bahujan Mukti Party";"0";"8th Pass";"44";"180411";"0";"No";"SHAHDOL";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Lala Kol";"IND";"0";"8th Pass";"47";"130100";"2000";"No";"SHAHDOL";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Mahaveer Parshad Manjh";"IND";"0";"8th Pass";"72";"4568000";"0";"No";"SHAHDOL";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Parmeshwar Singh";"CPI";"0";"5th Pass";"33";"515000";"200000";"No";"SHAHDOL";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Phool Singh Parast";"BSP";" 2";"Post Graduate";"48";"5694356";"120000";"No";"SHAHDOL";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Rajes Nandini Singh - Dalv";"INC";"0";"Graduate";"57";"41389440";"645000";"No";"SHAHDOL";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Raju Baiga";"IND";" 1";"10th Pass";"43";"5177500";"120000";"No";"SHAHDOL";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Ram Gopal Singh";"Bhartiya Shakti Chetna Party";"0";"8th Pass";"51";"1475529";"0";"No";"SHAHDOL";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Ram Singh";"Chhattisgarh Swabhiman Manch";"0";"8th Pass";"39";"186000";"0";"No";"SHAHDOL";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Ramratan Singh Pawley";"GGP";"0";"Post Graduate";"33";"227724";"0";"No";"SHAHDOL";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Sahdev Singh Parast";"NPP";"0";"Post Graduate";"44";"1586000";"150000";"No";"SHAHDOL";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Yogesh Kumar Singh Ad.";"SP";"0";"Graduate Professional";"44";"1251141";"1820";"No";"SHAHDOL";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
