"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Nagendra Singh";"BJP";"0";"Graduate";"72";"44538002";"0";"Yes";"KHAJURAHO";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Amit Bhatnaga";"AAP";"0";"Post Graduate";"33";"2136231";"0";"No";"KHAJURAHO";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Anwar Kha";"IND";"0";"10th Pass";"38";"901857";"0";"No";"KHAJURAHO";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Avnish Tiwa";"SHS";"0";"Graduate Professional";"29";"2918424";"946893";"No";"KHAJURAHO";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Ayendr Kumar Sharma";"IND";"0";"Graduate";"33";"340000";"0";"No";"KHAJURAHO";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Durga Sharma";"Bundelkhand Congress";"0";"Graduate";"48";"5200000";"0";"No";"KHAJURAHO";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Imra";"Peace Party";"0";"Graduate";"29";"391000";"0";"No";"KHAJURAHO";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Jagdeesh Kumar Patel";"Apna Dal";"0";"12th Pass";"28";"11500";"0";"No";"KHAJURAHO";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Krishna Shara";"Brihattar Bharat Prajatantra Sewa Party";"0";"Graduate";"44";"1600500";"0";"No";"KHAJURAHO";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Mahesh Chandra";"Rashtriya Samanta Dal";"0";"Others";"47";"3472884";"0";"No";"KHAJURAHO";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Raja Pateriya";"INC";"0";"12th Pass";"54";"52438292";"552639";"No";"KHAJURAHO";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Ram Lakhan Singh";"BSP";" 1";"Post Graduate";"50";"8657688";"497625";"No";"KHAJURAHO";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Ram Nath";"IND";"0";"8th Pass";"46";"420000";"330000";"No";"KHAJURAHO";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Sanjeev Kumar Mishra";"AIFB";"0";"12th Pass";"35";"401000";"0";"No";"KHAJURAHO";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Shri Dhar Kha";"IND";"0";"8th Pass";"60";"5271817";"0";"No";"KHAJURAHO";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
"Siddharth Kushwaha";"SP";" 1";"Graduate";"29";"16254183";"3200000";"No";"KHAJURAHO";"MADHYA PRADESH";"2014";"Lok Sabha";"No Comment"
