"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Amar Singh";"INC";"0";"Post Graduate";"65";"32808836";"0";"Yes";"FATEHGARH SAHIB";"PUNJAB";"2019";"Lok Sabha";"No Comment"
"Advocate Prabhjot Singh";"IND";"0";"Post Graduate";"29";"19378";"21402";"No";"FATEHGARH SAHIB";"PUNJAB";"2019";"Lok Sabha";"No Comment"
"Ashok Kuma";"Rashtriya Lokswaraj Party";"0";"10th Pass";"41";"266500";"0";"No";"FATEHGARH SAHIB";"PUNJAB";"2019";"Lok Sabha";"No Comment"
"Balkar Singh";"IND";" 3";"10th Pass";"46";"430000";"0";"No";"FATEHGARH SAHIB";"PUNJAB";"2019";"Lok Sabha";"No Comment"
"Balwinder Kau";"Jai Jawan Jai Kisan Party";" 1";"Post Graduate";"35";"259993";"0";"No";"FATEHGARH SAHIB";"PUNJAB";"2019";"Lok Sabha";"No Comment"
"Bandeep Singh";"AAP";"0";"12th Pass";"35";"5069771";"0";"No";"FATEHGARH SAHIB";"PUNJAB";"2019";"Lok Sabha";"No Comment"
"Darbara Singh Guru";"SAD";" 1";"Post Graduate";"66";"40931745";"21054000";"No";"FATEHGARH SAHIB";"PUNJAB";"2019";"Lok Sabha";"No Comment"
"Gurbachan Singh";"Samaj Adhikar Kalyan Party";"0";"10th Pass";"43";"626480";"800000";"No";"FATEHGARH SAHIB";"PUNJAB";"2019";"Lok Sabha";"No Comment"
"Gurcharan Singh Machhiwara";"IND";"0";"12th Pass";"44";"674100";"0";"No";"FATEHGARH SAHIB";"PUNJAB";"2019";"Lok Sabha";"No Comment"
"Gurjit Singh";"Sarvjan Sewa Party";"0";"10th Pass";"33";"525867";"0";"No";"FATEHGARH SAHIB";"PUNJAB";"2019";"Lok Sabha";"No Comment"
"Harchand Singh";"Revolutionary Socialist Party";"0";"5th Pass";"55";"20000";"0";"No";"FATEHGARH SAHIB";"PUNJAB";"2019";"Lok Sabha";"No Comment"
"Kamaljeet Singh";"Democratic Party of India (Ambedkar)";"0";"5th Pass";"50";"360000";"35000";"No";"FATEHGARH SAHIB";"PUNJAB";"2019";"Lok Sabha";"No Comment"
"Karandeep Singh";"IND";"0";"Others";"41";"3504010";"378423";"No";"FATEHGARH SAHIB";"PUNJAB";"2019";"Lok Sabha";"No Comment"
"Kuldeep Singh Sahota";"IND";"0";"10th Pass";"51";"218030";"0";"No";"FATEHGARH SAHIB";"PUNJAB";"2019";"Lok Sabha";"No Comment"
"Lachhman Singh";"IND";"0";"8th Pass";"62";"50000";"0";"No";"FATEHGARH SAHIB";"PUNJAB";"2019";"Lok Sabha";"No Comment"
"Manwinder Singh";"Lok Insaaf Party";"0";"Post Graduate";"44";"7689077";"4479598";"No";"FATEHGARH SAHIB";"PUNJAB";"2019";"Lok Sabha";"No Comment"
"Prem Singh Mohanpu";"IND";"0";"Graduate";"62";"10464371";"442892";"No";"FATEHGARH SAHIB";"PUNJAB";"2019";"Lok Sabha";"No Comment"
"Ram Singh Raisal";"Ambedkarite Party of India";"0";"Post Graduate";"57";"6341000";"1000000";"No";"FATEHGARH SAHIB";"PUNJAB";"2019";"Lok Sabha";"No Comment"
"Surjit Singh Kang";"Bhartiya Lok Seva Dal";"0";"10th Pass";"47";"213500";"0";"No";"FATEHGARH SAHIB";"PUNJAB";"2019";"Lok Sabha";"No Comment"
"Vinod Kuma";"Bharat Prabhat Party";"0";"Graduate Professional";"25";"2298000";"0";"No";"FATEHGARH SAHIB";"PUNJAB";"2019";"Lok Sabha";"No Comment"
