"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"P.V.Midhun Reddy";"YSRCP";" 3";"Post Graduate";"42";"665085701";"205473477";"Yes";"RAJAMPET";"ANDHRA PRADESH";"2019";"Lok Sabha";"No Comment"
"Asadi Venkatad";"Rashtriya Krantikari Samajwadi Party";"0";"12th Pass";"61";"850000";"80000";"No";"RAJAMPET";"ANDHRA PRADESH";"2019";"Lok Sabha";"No Comment"
"D.A. Sathya Prabha";"TDP";"0";"12th Pass";"68";"2204833211";"593275186";"No";"RAJAMPET";"ANDHRA PRADESH";"2019";"Lok Sabha";"No Comment"
"Karimulla Khan Patta";"Navataram Party";"0";"Post Graduate";"40";"1677823";"0";"No";"RAJAMPET";"ANDHRA PRADESH";"2019";"Lok Sabha";"No Comment"
"Khader Valli Shaik";"IUML";"0";"10th Pass";"35";"25648000";"444000";"No";"RAJAMPET";"ANDHRA PRADESH";"2019";"Lok Sabha";"No Comment"
"M.Shajahan Basha";"INC";" 2";"10th Pass";"48";"27400500";"5600000";"No";"RAJAMPET";"ANDHRA PRADESH";"2019";"Lok Sabha";"No Comment"
"Mukram Syed";"Janasena Party";"0";"10th Pass";"42";"600000";"1200000";"No";"RAJAMPET";"ANDHRA PRADESH";"2019";"Lok Sabha";"No Comment"
"Naresh Kumar Poojala";"IND";"0";"Others";"25";"73786";"0";"No";"RAJAMPET";"ANDHRA PRADESH";"2019";"Lok Sabha";"No Comment"
"Pasupuleti Venkataramana";"IND";"0";"Post Graduate";"42";"595000";"0";"No";"RAJAMPET";"ANDHRA PRADESH";"2019";"Lok Sabha";"No Comment"
