"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Sidhant Mohapatra";"BJD";"0";"Graduate";"47";"16462430";"1183828";"Yes";"BERHAMPUR";"ORISSA";"2014";"Lok Sabha";"No Comment"
"A. Raghunath Varma";"IND";"0";"Post Graduate";"76";"270800";"0";"No";"BERHAMPUR";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Ali Kishor Patnaik";"CPI(M)";" 1";"Graduate";"59";"7450333";"0";"No";"BERHAMPUR";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Aswini Kumar Padhy";"BSP";"0";"Graduate Professional";"53";"392889";"32000";"No";"BERHAMPUR";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Bidhan Chandra Panda";"Samata Kranti Dal";"0";"10th Pass";"60";"3551085";"950000";"No";"BERHAMPUR";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Chandra Sekhar Sahu";"INC";"0";"Graduate Professional";"63";"22114000";"642430";"No";"BERHAMPUR";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Dhanada Kanta Mishra";"AAP";"0";"Doctorate";"67";"10787163";"5662400";"No";"BERHAMPUR";"ORISSA";"2014";"Lok Sabha";"No Comment"
"K. Shyambabu Subudh";"IND";"0";"12th Pass";"78";"16000000";"0";"No";"BERHAMPUR";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Manoj Choudhury";"AITC";"0";"10th Pass";"42";"163000";"0";"No";"BERHAMPUR";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Rama Chandra Panda";"BJP";"0";"Post Graduate";"64";"5552220";"0";"No";"BERHAMPUR";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Srihari Patanaik";"IND";"0";"12th Pass";"58";"976119";"723600";"No";"BERHAMPUR";"ORISSA";"2014";"Lok Sabha";"No Comment"
