"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Tathagata Satpathy";"BJD";" 7";"Others";"57";"35434099";"0";"Yes";"DHENKANAL";"ORISSA";"2014";"Loksabha";"No Comment"
"Guru Prasad Pradha";"IND";"0";"Graduate Professional";"36";"1157381";"0";"No";"DHENKANAL";"ORISSA";"2014";"Loksabha";"No Comment"
"Jimuta Prasad Mishra";"AAP";"0";"Post Graduate";"43";"3657868";"0";"No";"DHENKANAL";"ORISSA";"2014";"Loksabha";"No Comment"
"Kalakar Naik";"Ambedkarite Party of India";"0";"12th Pass";"48";"2140000";"0";"No";"DHENKANAL";"ORISSA";"2014";"Loksabha";"No Comment"
"Manasi Swa";"SUCI(C)";" 3";"Post Graduate";"33";"453116";"950000";"No";"DHENKANAL";"ORISSA";"2014";"Loksabha";"No Comment"
"Nirmal Samal";"IND";"0";"8th Pass";"38";"740000";"0";"No";"DHENKANAL";"ORISSA";"2014";"Loksabha";"No Comment"
"Pradyumna Kumar Naik";"Bahujan Mukti Party";"0";"Graduate Professional";"38";"1427000";"0";"No";"DHENKANAL";"ORISSA";"2014";"Loksabha";"No Comment"
"Premananda Sahoo";"BSP";"0";"Post Graduate";"43";"1650041";"55253";"No";"DHENKANAL";"ORISSA";"2014";"Loksabha";"No Comment"
"Priyabrata Garnaik";"Samata Kranti Dal";"0";"Graduate";"33";"1191000";"350000";"No";"DHENKANAL";"ORISSA";"2014";"Loksabha";"No Comment"
"Rudranarayan Pany";"BJP";" 5";"Graduate";"55";"267145";"0";"No";"DHENKANAL";"ORISSA";"2014";"Loksabha";"No Comment"
"Sudhir Kumar Samal";"INC";" 3";"8th Pass";"50";"85901162";"17484885";"No";"DHENKANAL";"ORISSA";"2014";"Loksabha";"No Comment"
"Suparno Satpathy";"Aama Odisha Party";"0";"Graduate";"41";"48872009";"702378";"No";"DHENKANAL";"ORISSA";"2014";"Loksabha";"No Comment"
