"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Arka Keshari Deo";"BJD";"0";"Graduate";"35";"69822063";"831688";"Yes";"KALAHANDI";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Baikuntha Dhangada Majh";"Kalinga Sena";"0";"10th Pass";"58";"20000";"0";"No";"KALAHANDI";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Balaram Hota";"CPI(ML)L";"0";"Others";"30";"1150";"0";"No";"KALAHANDI";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Bhakta Charan Das";"INC";" 1";"Graduate Professional";"55";"11516583";"3875982";"No";"KALAHANDI";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Bighna Raj Panda";"Samruddha Odisha";" 1";"12th Pass";"29";"764550";"58637";"No";"KALAHANDI";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Chhabilal Nial";"Ambedkarite Party of India";"0";"Graduate Professional";"38";"580758";"0";"No";"KALAHANDI";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Daitary Pradha";"Aama Odisha Party";" 2";"Post Graduate";"58";"47792839";"367818";"No";"KALAHANDI";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Parameswar Kand";"Samata Kranti Dal";" 1";"12th Pass";"51";"2270000";"100000";"No";"KALAHANDI";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Pradipta Kumar Naik";"BJP";"0";"Graduate Professional";"47";"42970197";"0";"No";"KALAHANDI";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Rajendra Kumar Mund";"IND";"0";"Post Graduate";"0";"32280000";"48000";"No";"KALAHANDI";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Sahadev Jal";"Bahujan Mukti Party";"0";"Graduate";"64";"1199800";"0";"No";"KALAHANDI";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Saroj Kumar Naik";"BSP";"0";"Graduate";"42";"5880000";"120000";"No";"KALAHANDI";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Satya Narayan Maha";"AAP";" 1";"Graduate";"38";"32332";"0";"No";"KALAHANDI";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Siba Hat";"SP";"0";"8th Pass";"57";"1474000";"100000";"No";"KALAHANDI";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Sunil Chandra Naik";"Odisha Jan Morcha";"0";"Graduate Professional";"54";"2900000";"0";"No";"KALAHANDI";"ORISSA";"2014";"Lok Sabha";"No Comment"
