"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Prasanna Kumar Patasani,";"BJD";"0";"Post Graduate";"71";"13557443";"9590067";"Yes";"BHUBANESWAR";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Bijay Mohanty";"INC";"0";"Others";"64";"17367991";"0";"No";"BHUBANESWAR";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Bismaya Mahapatra,";"AAP";"0";"Post Graduate";"48";"15156959";"3824000";"No";"BHUBANESWAR";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Dr Kulamani Nayak";"Proutist Bloc, India";"0";"Doctorate";"65";"2024713";"0";"No";"BHUBANESWAR";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Madhu Sudan Yadav,";"BSP";"0";"Graduate";"64";"2050000";"1440";"No";"BHUBANESWAR";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Manas Ranjan Mishra";"IND";"0";"Post Graduate";"41";"38090100";"0";"No";"BHUBANESWAR";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Pramila Behera";"CPI(ML) Red star";"0";"Graduate";"38";"166297";"0";"No";"BHUBANESWAR";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Prana Krushna Dalabehera";"Samruddha Odisha";"0";"Graduate Professional";"59";"2790039";"255034";"No";"BHUBANESWAR";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Prithiviraj Harichanda";"BJP";" 1";"Post Graduate";"46";"10162181";"5087000";"No";"BHUBANESWAR";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Rabindra Nath Behera";"SP";"0";"Post Graduate";"50";"4697137";"1714853";"No";"BHUBANESWAR";"ORISSA";"2014";"Lok Sabha";"No Comment"
"Sunjoy Hans";"Aama Odisha Party";"0";"10th Pass";"50";"659112136";"143674099";"No";"BHUBANESWAR";"ORISSA";"2014";"Lok Sabha";"No Comment"
