"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Rabindra Kumar Jena";"BJD";"0";"Post Graduate";"46";"570220409";"55893020";"Yes";"BALASORE";"ORISSA";"2014";"Loksabha";"No Comment"
"Bichitra Nanda Das";"BSP";" 1";"Post Graduate";"40";"5325200";"0";"No";"BALASORE";"ORISSA";"2014";"Loksabha";"No Comment"
"Biswajit Ray";"IND";"0";"Graduate";"39";"71000";"0";"No";"BALASORE";"ORISSA";"2014";"Loksabha";"No Comment"
"Jagannath Das";"IND";"0";"Graduate";"41";"396000";"0";"No";"BALASORE";"ORISSA";"2014";"Loksabha";"No Comment"
"Kartikeswar Patra";"AITC";" 1";"Not Given";"72";"4365951";"0";"No";"BALASORE";"ORISSA";"2014";"Loksabha";"No Comment"
"Mamata Kundu";"AAP";"0";"Graduate";"41";"15105000";"4500000";"No";"BALASORE";"ORISSA";"2014";"Loksabha";"No Comment"
"Prasanta Kumar Mishra";"CPI";" 1";"Graduate Professional";"45";"2357346";"8000";"No";"BALASORE";"ORISSA";"2014";"Loksabha";"No Comment"
"Pratap Chandra Sarang";"BJP";" 10";"Graduate";"59";"1018629";"160";"No";"BALASORE";"ORISSA";"2014";"Loksabha";"No Comment"
"Saroj Kumar Panda";"IND";"0";"Graduate";"52";"570000";"0";"No";"BALASORE";"ORISSA";"2014";"Loksabha";"No Comment"
"Shrikanta Kumar Jena";"INC";"0";"Graduate";"64";"11729649";"5454370";"No";"BALASORE";"ORISSA";"2014";"Loksabha";"No Comment"
