"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"District";"Year";"House";"Comment"
"Dr. Ram Chawla";"BJP";"0";"Graduate Professional";"51";"17715703";"0";"No";"AMRITSAR CENTRAL";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Om Parkash So";"INC";"0";"12th Pass";"64";"279895378";"1173712";"No";"AMRITSAR CENTRAL";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Onkar Singh";"Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann)";"0";"10th Pass";"33";"15000";"0";"No";"AMRITSAR CENTRAL";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Ramesh Chand Alias Mahant Rameshanand";"Aas Punjab Party";"0";"10th Pass";"68";"20186676";"0";"No";"AMRITSAR CENTRAL";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Jeevan Jyot Kaur";"AAP";" 1";"Graduate Professional";"50";"42767365";"4180346";"Yes";"AMRITSAR EAST";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Amarjeet Singh";"IND";"0";"12th Pass";"42";"4685000";"2800000";"No";"AMRITSAR EAST";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Balwinder Singh Sekho";"IND";" 1";"12th Pass";"58";"10451000";"463000";"No";"AMRITSAR EAST";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Bikram Singh Majithia";"SAD";" 6";"Graduate";"46";"120712819";"13425553";"No";"AMRITSAR EAST";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Harpal Singh";"Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann)";"0";"8th Pass";"53";"804000";"0";"No";"AMRITSAR EAST";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Jagmohan Singh Raju";"BJP";"0";"Doctorate";"58";"84500000";"3937000";"No";"AMRITSAR EAST";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Navjot Singh Sidhu";"INC";" 1";"Graduate";"57";"446518381";"0";"No";"AMRITSAR EAST";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Ramesh Shukla Safa";"Aas Punjab Party";"0";"12th Pass";"49";"712257";"0";"No";"AMRITSAR EAST";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Sukhjinder Singh";"IND";" 1";"10th Pass";"42";"9565000";"0";"No";"AMRITSAR EAST";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Tarsem Lal";"Bahujan Mukti Party";"0";"10th Pass";"57";"666759";"0";"No";"AMRITSAR EAST";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Kunwar Vijay Pratap Singh";"AAP";"0";"Doctorate";"52";"21156656";"1287067";"Yes";"AMRITSAR NORTH";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Bal Krishan Sharma";"IND";"0";"10th Pass";"61";"59160000";"75000";"No";"AMRITSAR NORTH";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Davinder Singh";"Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann)";"0";"10th Pass";"47";"4200";"0";"No";"AMRITSAR NORTH";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Mahesh Kuma";"Peoples Party of India (Democratic)";"0";"12th Pass";"48";"355560";"0";"No";"AMRITSAR NORTH";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Manoj Bed";"IND";"0";"Graduate";"33";"1791000";"520000";"No";"AMRITSAR NORTH";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Moris";"Bahujan Mukti Party";"0";"10th Pass";"38";"71000";"0";"No";"AMRITSAR NORTH";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Pankaj Khosla";"IND";"0";"12th Pass";"46";"21774096";"859726";"No";"AMRITSAR NORTH";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Roop Lal";"IND";"0";"10th Pass";"46";"990000";"0";"No";"AMRITSAR NORTH";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Sukhminder Singh";"BJP";"0";"12th Pass";"50";"44862912";"4823284";"No";"AMRITSAR NORTH";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Sunil Dutt";"INC";"0";"Others";"61";"33119088";"9279502";"No";"AMRITSAR NORTH";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Varinder Kuma";"Aas Punjab Party";"0";"Others";"42";"3478809";"925000";"No";"AMRITSAR NORTH";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Vishal Josh";"IND";"0";"10th Pass";"45";"178088";"0";"No";"AMRITSAR NORTH";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Inderbir Singh Nijjar";"AAP";" 1";"Post Graduate";"66";"360004024";"4002069";"Yes";"AMRITSAR SOUTH";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Ajay Bhatia";"IND";"0";"12th Pass";"37";"474000";"0";"No";"AMRITSAR SOUTH";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Brahmjeet Singh";"IND";"0";"10th Pass";"32";"476000";"0";"No";"AMRITSAR SOUTH";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Gurwinder Singh";"Bahujan Samaj Party (Ambedkar)";"0";"8th Pass";"44";"385000";"0";"No";"AMRITSAR SOUTH";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Harjinder Singh Thekeda";"Punjab Lok Congress Party";"0";"10th Pass";"61";"75680078";"3558000";"No";"AMRITSAR SOUTH";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Inderbir Singh Bolaria";"INC";"0";"Graduate";"41";"85174545";"27044675";"No";"AMRITSAR SOUTH";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Kudratpal Singh";"IND";"0";"12th Pass";"29";"15000";"0";"No";"AMRITSAR SOUTH";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Kuldip Singh";"IND";"0";"Graduate";"42";"782000";"0";"No";"AMRITSAR SOUTH";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Love Kuma";"IND";"0";"Graduate";"32";"777000";"0";"No";"AMRITSAR SOUTH";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Phuljit Singh Varpal";"Republican Party of India (A)";"0";"12th Pass";"38";"30000";"0";"No";"AMRITSAR SOUTH";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Pritpal Singh";"Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann)";"0";"12th Pass";"44";"15000";"0";"No";"AMRITSAR SOUTH";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Ritish Khanna";"Right to Recall Party";"0";"12th Pass";"30";"13000";"0";"No";"AMRITSAR SOUTH";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Satbir Singh";"IND";"0";"12th Pass";"35";"782000";"0";"No";"AMRITSAR SOUTH";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Talbir Singh Gill";"SAD";" 2";"12th Pass";"40";"87450970";"2472289";"No";"AMRITSAR SOUTH";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Tarun Mehta";"IND";"0";"12th Pass";"25";"11618221";"2820687";"No";"AMRITSAR SOUTH";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Dr. Jasbir Singh Sandhu";"AAP";"0";"Graduate Professional";"44";"20862145";"1593311";"Yes";"AMRITSAR WEST (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Advocate Nirmal Preet Singh Hira";"IND";"0";"Graduate Professional";"31";"1821566";"360025";"No";"AMRITSAR WEST (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Amarjit Singh Asal";"CPI";" 1";"Post Graduate";"66";"3056267";"0";"No";"AMRITSAR WEST (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Dalbir Singh";"SAD";"0";"Graduate Professional";"68";"7873767";"0";"No";"AMRITSAR WEST (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Gagandeep Singh";"IND";"0";"Graduate Professional";"33";"1587700";"0";"No";"AMRITSAR WEST (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Jugraj Singh";"IND";"0";"5th Pass";"47";"2011085";"500000";"No";"AMRITSAR WEST (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Kumar Amit Advocat";"BJP";"0";"Graduate Professional";"41";"10700000";"1300000";"No";"AMRITSAR WEST (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Raj Kumar Verka";"INC";"0";"12th Pass";"59";"31671252";"13043000";"No";"AMRITSAR WEST (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Sham Lal Gandh";"IND";"0";"Illiterate";"39";"41841";"0";"No";"AMRITSAR WEST (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Sucha Lal";"Aas Punjab Party";"0";"Post Graduate";"61";"4631000";"543000";"No";"AMRITSAR WEST (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Jaswinder Singh";"AAP";"0";"Post Graduate";"69";"21234159";"483914";"Yes";"ATTARI (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Avtar Singh";"Republican Party of India (A)";"0";"8th Pass";"37";"25000";"0";"No";"ATTARI (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Bachitar Singh";"Samajik Sangharsh Party";"0";"12th Pass";"32";"1150000";"0";"No";"ATTARI (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Balwinder Kau";"BJP";"0";"Others";"52";"34939971";"2500000";"No";"ATTARI (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Gopi Singh";"Nationalist Justice Party";"0";"Illiterate";"31";"26000";"0";"No";"ATTARI (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Gulzar Singh Ranik";"SAD";" 1";"Literate";"64";"95564626";"0";"No";"ATTARI (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Gurpreet Singh";"Aas Punjab Party";"0";"12th Pass";"32";"27000";"0";"No";"ATTARI (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Kulwinder Singh";"IND";"0";"12th Pass";"39";"1860854";"0";"No";"ATTARI (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Lakhwinder Singh";"Bahujan Mukti Party";"0";"10th Pass";"51";"2111000";"0";"No";"ATTARI (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Resham Singh";"IND";"0";"Illiterate";"58";"4657350";"0";"No";"ATTARI (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Sukhchain Singh";"Punjab Kisan Dal";"0";"Not Given";"36";"1200925";"0";"No";"ATTARI (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Tajinder Singh";"IND";"0";"Graduate Professional";"40";"6556343";"0";"No";"ATTARI (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Tarsem Singh Sialka";"INC";"0";"12th Pass";"53";"11045902";"1527000";"No";"ATTARI (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Dalbir Singh Tong";"AAP";" 1";"12th Pass";"38";"2782812";"0";"Yes";"BABA BAKALA (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Angrej Singh";"Bahujan Samaj Party (Ambedkar)";"0";"Illiterate";"61";"525500";"200000";"No";"BABA BAKALA (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Baljit Singh Jalal Ushma";"SAD";" 2";"10th Pass";"48";"22396087";"4200000";"No";"BABA BAKALA (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Dilbag Singh";"Sanjhi Virasat Party";"0";"Literate";"50";"56584";"0";"No";"BABA BAKALA (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Gurnam Kau";"IND";"0";"Post Graduate";"60";"15198211";"0";"No";"BABA BAKALA (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Harpreet Singh";"Lok Insaaf Party";"0";"Graduate";"36";"3504000";"2167767";"No";"BABA BAKALA (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Jasbir Kaur Beero";"IND";"0";"Literate";"64";"305000";"0";"No";"BABA BAKALA (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Manjit Singh Manna";"BJP";" 1";"12th Pass";"47";"11655413";"2196991";"No";"BABA BAKALA (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Natha Singh";"Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann)";" 1";"Literate";"55";"283000";"0";"No";"BABA BAKALA (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Santokh Singh Bhalaipu";"INC";"0";"10th Pass";"63";"16329701";"3904951";"No";"BABA BAKALA (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Harbhajan Singh";"AAP";" 1";"Post Graduate";"53";"11639694";"2900390";"Yes";"JANDIALA (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Bakhshish Singh Uppal";"Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann)";"0";"Graduate";"54";"1671647";"600000";"No";"JANDIALA (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Bikar Singh";"IND";"0";"Illiterate";"57";"279875";"0";"No";"JANDIALA (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Dharminder Singh";"Sanjhi Virasat Party";"0";"5th Pass";"26";"25000";"0";"No";"JANDIALA (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Gagandeep Singh";"Punjab Lok Congress Party";"0";"Post Graduate";"46";"4347717";"610240";"No";"JANDIALA (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Gurnam Singh Daud";"IND";" 1";"10th Pass";"67";"513898";"0";"No";"JANDIALA (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Hardeep Singh";"Bahujan Samaj Party (Ambedkar)";"0";"10th Pass";"42";"220000";"0";"No";"JANDIALA (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Harpal Singh";"IND";"0";"8th Pass";"42";"1828356";"0";"No";"JANDIALA (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Satinderjit Singh Chhajjalwadd";"SAD";"0";"Graduate Professional";"38";"59751746";"0";"No";"JANDIALA (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Sukhwinder Singh (Danny) Bandala";"INC";"0";"Post Graduate";"44";"25951036";"0";"No";"JANDIALA (SC)";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Ganieve Kaur Majithia";"SAD";"0";"Graduate";"46";"120712819";"13425853";"Yes";"MAJITHA";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Inderjit Singh";"IND";"0";"10th Pass";"35";"2567000";"430000";"No";"MAJITHA";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Jagwinder Pal Singh (Jagga Majithia)";"INC";"0";"10th Pass";"59";"11346852";"2399891";"No";"MAJITHA";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Jasmeet Singh Randhawa";"IND";" 4";"12th Pass";"31";"5282000";"486000";"No";"MAJITHA";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Kulwant Singh Kotla Gujra";"Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann)";" 1";"8th Pass";"49";"6705000";"0";"No";"MAJITHA";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Maninder Singh";"IND";"0";"12th Pass";"33";"242500";"0";"No";"MAJITHA";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Paramjit Singh Jajea";"IND";" 4";"10th Pass";"53";"8746000";"485000";"No";"MAJITHA";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Pardeep Singh";"BJP";"0";"Others";"52";"24120749";"4127999";"No";"MAJITHA";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Sukhjinder Raj Singh (Lalli)";"AAP";" 2";"Post Graduate";"65";"58136621";"6000000";"No";"MAJITHA";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Sukhbinder Singh Sarkaria";"INC";" 1";"Graduate";"66";"112153000";"44912000";"Yes";"RAJA SANSI";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Baldev Singh Miadia";"AAP";"0";"Graduate";"33";"10514612";"1600000";"No";"RAJA SANSI";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Bhupinder Singh Chhina";"CPI(M)";"0";"10th Pass";"61";"15422000";"1562850";"No";"RAJA SANSI";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Gurlal Singh";"IND";"0";"Illiterate";"31";"12000";"0";"No";"RAJA SANSI";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Harjinder Kau";"Samajik Sangharsh Party";"0";"12th Pass";"39";"2220000";"0";"No";"RAJA SANSI";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Lakhbir Singh";"IND";"0";"Illiterate";"33";"10000";"0";"No";"RAJA SANSI";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Satnam Singh";"IND";" 1";"Graduate";"77";"10513183";"0";"No";"RAJA SANSI";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Vir Singh Lopok";"SAD";" 3";"Graduate";"73";"66632590";"1709267";"No";"RAJA SANSI";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Yadwinder Singh";"IND";"0";"10th Pass";"40";"1035325";"0";"No";"RAJA SANSI";"PUNJAB";"AMRITSAR";"2022";"Punjab";"No Comment"
"Gurmeet Singh Meet Hayer";"AAP";" 5";"Graduate Professional";"32";"4406505";"0";"Yes";"BARNALA";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Abhikaran Singh";"IND";"0";"Graduate Professional";"27";"1764312";"0";"No";"BARNALA";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Baljit Singh Badba";"IND";"0";"Graduate";"47";"741000";"0";"No";"BARNALA";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Dhiraj Kuma";"BJP";" 3";"Graduate";"51";"33525647";"5010599";"No";"BARNALA";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Gurbaj Singh";"Bahujan Mukti Party";"0";"12th Pass";"48";"1547000";"0";"No";"BARNALA";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Gurpreet Singh";"Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann)";"0";"Graduate";"30";"2964483";"393702";"No";"BARNALA";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Harpreet Singh";"IND";"0";"12th Pass";"28";"430000";"80000";"No";"BARNALA";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Jagraj Singh";"National Apni Party";"0";"8th Pass";"66";"1724000";"0";"No";"BARNALA";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Karamjit Singh";"Lok Insaaf Party";"0";"8th Pass";"35";"8250000";"650000";"No";"BARNALA";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Kulwant Singh Keetu";"SAD";"0";"10th Pass";"46";"29179928";"0";"No";"BARNALA";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Manish Bansal";"INC";"0";"Graduate Professional";"43";"437095467";"31762875";"No";"BARNALA";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Pappu Kuma";"IND";"0";"Illiterate";"52";"500000";"0";"No";"BARNALA";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Raj Kuma";"Revolutionary Socialist Party";"0";"8th Pass";"49";"374000";"0";"No";"BARNALA";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Sukhwinder Singh";"IND";"0";"Illiterate";"36";"41100";"0";"No";"BARNALA";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Labh Singh Ugoke";"AAP";"0";"12th Pass";"35";"365490";"0";"Yes";"BHADAUR (SC)";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Bagga Singh Kahne K";"Punjab Kisan Dal";"0";"Graduate";"30";"623264";"0";"No";"BHADAUR (SC)";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Balvir Singh Alias Balbir Singh";"CPI(M)";"0";"10th Pass";"61";"2061757";"170000";"No";"BHADAUR (SC)";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Bhagwant Singh Samao";"CPI(ML)(L)";"0";"8th Pass";"42";"729000";"15000";"No";"BHADAUR (SC)";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Charanjit Singh Cha";"INC";"0";"Post Graduate";"58";"91529499";"8836874";"No";"BHADAUR (SC)";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Dharam Singh Fouj";"Punjab Lok Congress Party";"0";"10th Pass";"55";"4016000";"400000";"No";"BHADAUR (SC)";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Gora Singh";"IND";" 1";"Illiterate";"44";"3163000";"268000";"No";"BHADAUR (SC)";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Hans Singh";"Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann)";" 1";"5th Pass";"35";"1751000";"0";"No";"BHADAUR (SC)";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Jagroop Singh";"Lok Insaaf Party";"0";"8th Pass";"31";"81000";"0";"No";"BHADAUR (SC)";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Krishan Singh";"IND";" 1";"12th Pass";"51";"2381000";"0";"No";"BHADAUR (SC)";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Manjit Kau";"IND";"0";"8th Pass";"64";"48432070";"3112989";"No";"BHADAUR (SC)";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Rajinder Singh";"Punjab National Party";"0";"10th Pass";"39";"65000";"0";"No";"BHADAUR (SC)";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Satnam Singh Rah";"SAD";"0";"Graduate Professional";"50";"7523400";"1526941";"No";"BHADAUR (SC)";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Kulwant Singh Pandori";"AAP";" 2";"Graduate";"49";"1702406";"500000";"Yes";"MEHAL KALAN (SC)";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Chamkaur Singh";"BSP";"0";"Graduate";"64";"13935229";"0";"No";"MEHAL KALAN (SC)";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Gurjant Singh Kattu";"Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann)";"0";"12th Pass";"55";"1157122";"0";"No";"MEHAL KALAN (SC)";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Gurmel Singh";"National Apni Party";"0";"5th Pass";"62";"510000";"0";"No";"MEHAL KALAN (SC)";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Gurpreet Singh Rurek";"CPI(ML)(L)";"0";"5th Pass";"39";"8100";"50000";"No";"MEHAL KALAN (SC)";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Gurtej Singh";"IND";"0";"8th Pass";"56";"3620000";"1350000";"No";"MEHAL KALAN (SC)";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Harbans Singh";"SP";"0";"10th Pass";"58";"1260000";"0";"No";"MEHAL KALAN (SC)";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Harchand Kau";"INC";"0";"10th Pass";"65";"3475000";"4702351";"No";"MEHAL KALAN (SC)";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Jasveer Singh";"IND";"0";"Graduate Professional";"32";"537000";"0";"No";"MEHAL KALAN (SC)";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Sant Sukhwinder Singh Tibba";"Shiromani Akali Dal (Sanyukt)";"0";"Post Graduate";"59";"43370000";"0";"No";"MEHAL KALAN (SC)";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
"Supinder Singh";"IND";"0";"Graduate Professional";"25";"16000";"0";"No";"MEHAL KALAN (SC)";"PUNJAB";"BARNALA";"2022";"Punjab";"No Comment"
