"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"MADAN LAL SHARMA";"INC";"0";"10th Pass";"51";"6217000";"149750";"Yes";"Jammu";"JAMMU & KASHMIR";"2004";"Lok Sabha";"No Comment"
"BALBIR SINGH";"IND";"0";"Graduate";"60";"2730000";"0";"No";"Jammu";"JAMMU & KASHMIR";"2004";"Lok Sabha";"No Comment"
"CH. MOHD. IQBAL";"IND";"0";"Graduate";"43";"0";"0";"No";"Jammu";"JAMMU & KASHMIR";"2004";"Lok Sabha";"No Comment"
"CHARANJIT SINGH BALI";"IND";"0";"Post Graduate";"51";"40000";"0";"No";"Jammu";"JAMMU & KASHMIR";"2004";"Lok Sabha";"No Comment"
"DR. NIRMAL SINGH";"BJP";"0";"Doctorate";"48";"458748";"0";"No";"Jammu";"JAMMU & KASHMIR";"2004";"Lok Sabha";"No Comment"
"GURDEEP SINGH BIJRAL";"IND";"0";"Post Graduate";"48";"90900";"0";"No";"Jammu";"JAMMU & KASHMIR";"2004";"Lok Sabha";"No Comment"
"JASBIR SINGH";"IND";"0";"Graduate";"58";"401086";"0";"No";"Jammu";"JAMMU & KASHMIR";"2004";"Lok Sabha";"No Comment"
"LOCHAN SINGH";"IND";"0";"Literate";"66";"2459461";"0";"No";"Jammu";"JAMMU & KASHMIR";"2004";"Lok Sabha";"No Comment"
"MUSHTAQ AHMED";"IND";"0";"Illiterate";"32";"520000";"0";"No";"Jammu";"JAMMU & KASHMIR";"2004";"Lok Sabha";"No Comment"
"OM PARKASH MALHOTRA";"IND";"0";"Not Given";"45";"40000";"43371";"No";"Jammu";"JAMMU & KASHMIR";"2004";"Lok Sabha";"No Comment"
"PANKAJ KOHLI";"SP";"0";"10th Pass";"28";"300000";"0";"No";"Jammu";"JAMMU & KASHMIR";"2004";"Lok Sabha";"No Comment"
"QARI ZAHIR ABBAS BHATTI";"JD(S)";"0";"10th Pass";"33";"2480000";"3000";"No";"Jammu";"JAMMU & KASHMIR";"2004";"Lok Sabha";"No Comment"
"RAJAN PADRI";"AIFB";"0";"Not Given";"46";"0";"0";"No";"Jammu";"JAMMU & KASHMIR";"2004";"Lok Sabha";"No Comment"
"RAMESH CHANDER SHARMA";"IND";"0";"10th Pass";"32";"802000";"0";"No";"Jammu";"JAMMU & KASHMIR";"2004";"Lok Sabha";"No Comment"
"S.KULDEEP SINGH";"JKNPP";"0";"8th Pass";"38";"12745000";"0";"No";"Jammu";"JAMMU & KASHMIR";"2004";"Lok Sabha";"No Comment"
"SANJEEV KUMAR MANMOTRA";"LJNSP";"0";"10th Pass";"38";"1145000";"0";"No";"Jammu";"JAMMU & KASHMIR";"2004";"Lok Sabha";"No Comment"
"SATISH POONCHI";"IND";"0";"Not Given";"55";"1151000";"81000";"No";"Jammu";"JAMMU & KASHMIR";"2004";"Lok Sabha";"No Comment"
"SHAHZAD KHAN";"IND";"0";"Not Given";"25";"0";"0";"No";"Jammu";"JAMMU & KASHMIR";"2004";"Lok Sabha";"No Comment"
"SHARAZ AHMAD";"IND";"0";"Not Given";"25";"0";"0";"No";"Jammu";"JAMMU & KASHMIR";"2004";"Lok Sabha";"No Comment"
"SHUKEEL KUMAR GUPTA";"IND";"0";"12th Pass";"41";"284500";"0";"No";"Jammu";"JAMMU & KASHMIR";"2004";"Lok Sabha";"No Comment"
"SUBASH SHARMA";"IND";"0";"12th Pass";"36";"6740000";"0";"No";"Jammu";"JAMMU & KASHMIR";"2004";"Lok Sabha";"No Comment"
"SUBHASH CHANDER LANGER";"SPI";"0";"10th Pass";"48";"1125000";"0";"No";"Jammu";"JAMMU & KASHMIR";"2004";"Lok Sabha";"No Comment"
"SUDESH PURI";"SAP";"0";"10th Pass";"38";"567207";"0";"No";"Jammu";"JAMMU & KASHMIR";"2004";"Lok Sabha";"No Comment"
"SURJIT SINGH SLATHIA";"JKN";"0";"Not Given";"54";"7407600";"1534462";"No";"Jammu";"JAMMU & KASHMIR";"2004";"Lok Sabha";"No Comment"
"TIRATH KUMAR";"BSP";" 3";"Not Given";"47";"11069441";"0";"No";"Jammu";"JAMMU & KASHMIR";"2004";"Lok Sabha";"No Comment"
"YUDHVIR SINGH";"IND";"0";"Graduate";"65";"1197000";"3200";"No";"Jammu";"JAMMU & KASHMIR";"2004";"Lok Sabha";"No Comment"
