"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"NITISH KUMAR";"JD(U)";"0";"Graduate";"52";"4389206";"672674";"Yes";"NALANDA";"BIHAR";"2004";"Lok Sabha";"No Comment"
"ARUN KUMAR MEHTA";"IND";"0";"Others";"71";"579500";"4000";"No";"NALANDA";"BIHAR";"2004";"Lok Sabha";"No Comment"
"BAJANG PRASAD KESARI";"Rashtriya Samanta Dal";"0";"Post Graduate";"44";"507600";"0";"No";"NALANDA";"BIHAR";"2004";"Lok Sabha";"No Comment"
"CHANDRA BHUSHAN KUMAR";"IND";"0";"Not Given";"40";"110000";"0";"No";"NALANDA";"BIHAR";"2004";"Lok Sabha";"No Comment"
"DR. KUMAR PUSHPANJAY";"LJNSP";"0";"Doctorate";"41";"13771525";"0";"No";"NALANDA";"BIHAR";"2004";"Lok Sabha";"No Comment"
"JAGESHWAR YADAV";"SP";"0";"Others";"66";"2559000";"405098";"No";"NALANDA";"BIHAR";"2004";"Lok Sabha";"No Comment"
"JYOTESHWAR KUMAR SHARMA";"IND";"0";"10th Pass";"44";"45000";"0";"No";"NALANDA";"BIHAR";"2004";"Lok Sabha";"No Comment"
"MOHAN SA";"IND";"0";"Post Graduate";"43";"65000";"0";"No";"NALANDA";"BIHAR";"2004";"Lok Sabha";"No Comment"
"NAWAL KISHORE SINGH";"IND";"0";"10th Pass";"49";"35400";"14236";"No";"NALANDA";"BIHAR";"2004";"Lok Sabha";"No Comment"
"PERMANAND PRASAD";"CPI(ML)(L)";" 1";"8th Pass";"44";"273494";"0";"No";"NALANDA";"BIHAR";"2004";"Lok Sabha";"No Comment"
"RAJESH KUMAR";"IND";"0";"Graduate";"32";"278252";"1407";"No";"NALANDA";"BIHAR";"2004";"Lok Sabha";"No Comment"
"RAM PRAWESH PRASAD";"BSP";"0";"Graduate";"48";"686000";"0";"No";"NALANDA";"BIHAR";"2004";"Lok Sabha";"No Comment"
"SHIV SHANKAR PRASAD";"SHS";"0";"Illiterate";"59";"150000";"0";"No";"NALANDA";"BIHAR";"2004";"Lok Sabha";"No Comment"
