"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"DR. SHAKEEL AHMAD";"INC";"0";"Graduate Professional";"47";"1859000";"300000";"Yes";"MADHUBANI";"BIHAR";"2004";"Lok Sabha";"No Comment"
"AJAY KUMAR PURBE";"SP";"0";"Others";"42";"4601993";"0";"No";"MADHUBANI";"BIHAR";"2004";"Lok Sabha";"No Comment"
"CHATURANAN MISHRA";"CPI";" 1";"10th Pass";"79";"452000";"0";"No";"MADHUBANI";"BIHAR";"2004";"Lok Sabha";"No Comment"
"HUKUM DEO NARAYAN YADAV";"BJP";"0";"Graduate";"66";"11296061";"138313";"No";"MADHUBANI";"BIHAR";"2004";"Lok Sabha";"No Comment"
"IRFANUR RAHMAN";"RLD";"0";"Others";"30";"0";"0";"No";"MADHUBANI";"BIHAR";"2004";"Lok Sabha";"No Comment"
"MISHRI DAS";"BSP";"0";"Post Graduate";"45";"42700";"15000";"No";"MADHUBANI";"BIHAR";"2004";"Lok Sabha";"No Comment"
"PARIKSHAN PASWAN";"IND";"0";"10th Pass";"26";"0";"0";"No";"MADHUBANI";"BIHAR";"2004";"Lok Sabha";"No Comment"
"PASHUPATI CHAUDHARY";"IND";" 1";"Not Given";"35";"17744";"0";"No";"MADHUBANI";"BIHAR";"2004";"Lok Sabha";"No Comment"
"RAJENDRA YADAV";"IND";"0";"8th Pass";"27";"140000";"0";"No";"MADHUBANI";"BIHAR";"2004";"Lok Sabha";"No Comment"
"RAM CHANDRA YADAV";"KSVP";"0";"12th Pass";"0";"1192000";"300000";"No";"MADHUBANI";"BIHAR";"2004";"Lok Sabha";"No Comment"
