"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"TASLIMUDDIN";"RJD";" 9";"Literate";"62";"5525834";"1012986";"Yes";"KISHANGANJ";"BIHAR";"2004";"Lok Sabha";"No Comment"
"ABDUL JALIL MASTAN";"SP";"0";"12th Pass";"48";"1378489";"202500";"No";"KISHANGANJ";"BIHAR";"2004";"Lok Sabha";"No Comment"
"CHHOTELAL MAHTO";"IND";"0";"Not Given";"27";"10000";"0";"No";"KISHANGANJ";"BIHAR";"2004";"Lok Sabha";"No Comment"
"DEV KUMAR SAH";"IND";"0";"10th Pass";"29";"25523";"0";"No";"KISHANGANJ";"BIHAR";"2004";"Lok Sabha";"No Comment"
"DILIP KUMAR PANJIAR";"IND";"0";"Graduate";"29";"50000";"0";"No";"KISHANGANJ";"BIHAR";"2004";"Lok Sabha";"No Comment"
"LAL CHAND JALAN";"IND";"0";"10th Pass";"42";"1174124";"46200";"No";"KISHANGANJ";"BIHAR";"2004";"Lok Sabha";"No Comment"
"NEVI LAL DAS";"IND";"0";"Not Given";"40";"77000";"0";"No";"KISHANGANJ";"BIHAR";"2004";"Lok Sabha";"No Comment"
"SYAM SUNDER THAKUR";"IND";"0";"10th Pass";"35";"0";"0";"No";"KISHANGANJ";"BIHAR";"2004";"Lok Sabha";"No Comment"
"SYED SHAHNAWAZ HUSSAIN";"BJP";"0";"10th Pass";"35";"3996000";"605000";"No";"KISHANGANJ";"BIHAR";"2004";"Lok Sabha";"No Comment"
"VISHWANATH KEJARIWAL";"BSP";"0";"Post Graduate";"71";"7090850";"5529";"No";"KISHANGANJ";"BIHAR";"2004";"Lok Sabha";"No Comment"
