"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"RAM KRIPAL YADAV";"RJD";"0";"Graduate";"47";"1400031";"204942";"Yes";"Patna";"BIHAR";"2004";"Lok Sabha";"No Comment"
"AMIT KUMAR ALBELA";"IND";"0";"Graduate";"34";"233764";"0";"No";"Patna";"BIHAR";"2004";"Lok Sabha";"No Comment"
"C. P. THAKUR";"BJP";"0";"Graduate Professional";"68";"27229546";"4991863";"No";"Patna";"BIHAR";"2004";"Lok Sabha";"No Comment"
"DWARIKA SINGH";"VJP";"0";"Graduate";"54";"665000";"0";"No";"Patna";"BIHAR";"2004";"Lok Sabha";"No Comment"
"JITENDRA THAKUR";"AD";"0";"10th Pass";"42";"0";"0";"No";"Patna";"BIHAR";"2004";"Lok Sabha";"No Comment"
"KAMESHWAR PRASAD SINGHA";"IND";"0";"Not Given";"74";"0";"0";"No";"Patna";"BIHAR";"2004";"Lok Sabha";"No Comment"
"KUNJ BIHARI";"IND";"0";"Not Given";"25";"0";"0";"No";"Patna";"BIHAR";"2004";"Lok Sabha";"No Comment"
"MANOJ KUMAR";"IND";"0";"8th Pass";"36";"20000";"0";"No";"Patna";"BIHAR";"2004";"Lok Sabha";"No Comment"
"MANOJ KUMAR SINGH";"BSP";"0";"Graduate Professional";"43";"950000";"0";"No";"Patna";"BIHAR";"2004";"Lok Sabha";"No Comment"
"MD. SHAHABUDDIN";"SP";"0";"Graduate";"45";"586739";"0";"No";"Patna";"BIHAR";"2004";"Lok Sabha";"No Comment"
"N. M. BAJORIYA";"ABHM";"0";"Illiterate";"70";"431900";"0";"No";"Patna";"BIHAR";"2004";"Lok Sabha";"No Comment"
"OM PRAKASH SINHA";"IND";"0";"Not Given";"52";"2703000";"100";"No";"Patna";"BIHAR";"2004";"Lok Sabha";"No Comment"
"RADHEY SHYAM GUPTA ALIAS RADHE SHYAM";"JHSP";"0";"Others";"39";"599000";"0";"No";"Patna";"BIHAR";"2004";"Lok Sabha";"No Comment"
"RAM KUMAR SINGH";"IND";"0";"Not Given";"42";"0";"0";"No";"Patna";"BIHAR";"2004";"Lok Sabha";"No Comment"
"RAM NAGINA CHOUDHARY";"IND";"0";"Not Given";"65";"0";"0";"No";"Patna";"BIHAR";"2004";"Lok Sabha";"No Comment"
"RAMA NAND SINHA";"IND";"0";"Others";"69";"100000";"0";"No";"Patna";"BIHAR";"2004";"Lok Sabha";"No Comment"
"RANJAN PRASAD YADAV";"SPVD";"0";"Others";"55";"6466000";"0";"No";"Patna";"BIHAR";"2004";"Lok Sabha";"No Comment"
"RAVI SHANKAR KUSHWAHA";"IND";"0";"12th Pass";"0";"50000";"0";"No";"Patna";"BIHAR";"2004";"Lok Sabha";"No Comment"
"SHAJAD ALAM";"IND";"0";"Post Graduate";"39";"54500";"0";"No";"Patna";"BIHAR";"2004";"Lok Sabha";"No Comment"
"SHATRUDHAN SHARMA";"IND";"0";"Not Given";"37";"0";"0";"No";"Patna";"BIHAR";"2004";"Lok Sabha";"No Comment"
"SUNIL KUMAR CHOUDHARY NISHAD";"IND";"0";"Not Given";"26";"0";"0";"No";"Patna";"BIHAR";"2004";"Lok Sabha";"No Comment"
"SUNIL KUMAR SINGH";"RLD";"0";"Graduate";"46";"595000";"4260";"No";"Patna";"BIHAR";"2004";"Lok Sabha";"No Comment"
"VIDYA NAND VIKAL";"CPI(ML)(L)";"0";"Graduate";"39";"0";"0";"No";"Patna";"BIHAR";"2004";"Lok Sabha";"No Comment"
