"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"LALMUNI CHAUBEY";"BJP";"0";"12th Pass";"66";"8431336";"0";"Yes";"BUXAR";"BIHAR";"2004";"Lok Sabha";"No Comment"
"BISHESHWAR PANDEY";"IND";" 1";"10th Pass";"39";"50570";"0";"No";"BUXAR";"BIHAR";"2004";"Lok Sabha";"No Comment"
"DADAN SINGH";"IND";" 2";"10th Pass";"40";"1123000";"1281000";"No";"BUXAR";"BIHAR";"2004";"Lok Sabha";"No Comment"
"LALSA DEVI";"IND";"0";"Not Given";"37";"124000";"100000";"No";"BUXAR";"BIHAR";"2004";"Lok Sabha";"No Comment"
"RAM EKBAL CHAUDHARI";"Suheldev Bhartiya Samaj Party";"0";"Graduate";"33";"52800";"0";"No";"BUXAR";"BIHAR";"2004";"Lok Sabha";"No Comment"
"RANJIT SINGH";"SP";"0";"Others";"56";"3864000";"393866";"No";"BUXAR";"BIHAR";"2004";"Lok Sabha";"No Comment"
"SATENDRA SINGH";"IND";"0";"Not Given";"47";"50000";"0";"No";"BUXAR";"BIHAR";"2004";"Lok Sabha";"No Comment"
"SHIV KUMAR SINGH KUSHWAHA";"BSP";"0";"10th Pass";"44";"1555443";"0";"No";"BUXAR";"BIHAR";"2004";"Lok Sabha";"No Comment"
"SHIVANAND TIWARY";"RJD";"0";"10th Pass";"60";"717425";"303728";"No";"BUXAR";"BIHAR";"2004";"Lok Sabha";"No Comment"
"SHUSHILA DEVI";"CPI(ML)(L)";"0";"Others";"35";"2568000";"0";"No";"BUXAR";"BIHAR";"2004";"Lok Sabha";"No Comment"
"TEJ NARAYAN SINGH";"CPI";" 1";"Graduate";"59";"69154";"0";"No";"BUXAR";"BIHAR";"2004";"Lok Sabha";"No Comment"
