"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"RAGHUBANSH PRASAD SINGH";"RJD";"0";"Doctorate";"57";"4871420";"481535";"Yes";"Vaishali";"BIHAR";"2004";"Lok Sabha";"No Comment"
"ASHOK KUMAR SINGH";"IND";"0";"Not Given";"48";"265000";"0";"No";"Vaishali";"BIHAR";"2004";"Lok Sabha";"No Comment"
"BRAJ KISHORE SINGH";"IND";"0";"Not Given";"41";"181000";"0";"No";"Vaishali";"BIHAR";"2004";"Lok Sabha";"No Comment"
"DR. HARENDRA KUMAR";"JD(U)";" 1";"Doctorate";"48";"480000";"0";"No";"Vaishali";"BIHAR";"2004";"Lok Sabha";"No Comment"
"JITENDER KUMAR SINGH";"BSP";"0";"10th Pass";"37";"170000";"0";"No";"Vaishali";"BIHAR";"2004";"Lok Sabha";"No Comment"
"NITYA NAND SINGH";"SP";"0";"Post Graduate";"39";"438000";"0";"No";"Vaishali";"BIHAR";"2004";"Lok Sabha";"No Comment"
"PANNA LAL SAHANI";"IND";"0";"Others";"54";"36500";"0";"No";"Vaishali";"BIHAR";"2004";"Lok Sabha";"No Comment"
"RAM UDAR PRASAD THAKUR";"IND";"0";"Others";"50";"303000";"0";"No";"Vaishali";"BIHAR";"2004";"Lok Sabha";"No Comment"
"SAMBHU PRASAD SINGH";"IND";"0";"Post Graduate";"58";"378153";"2700";"No";"Vaishali";"BIHAR";"2004";"Lok Sabha";"No Comment"
"SHIVCHANDAR SINGH";"IND";"0";"Others";"69";"130000";"0";"No";"Vaishali";"BIHAR";"2004";"Lok Sabha";"No Comment"
"SHIVCHARAN RAM";"IND";"0";"10th Pass";"31";"135000";"17000";"No";"Vaishali";"BIHAR";"2004";"Lok Sabha";"No Comment"
"UMESH SAHANI";"IND";"0";"Not Given";"51";"385000";"0";"No";"Vaishali";"BIHAR";"2004";"Lok Sabha";"No Comment"
"UPENDRA CHAUDHARY";"IND";"0";"12th Pass";"36";"6257";"0";"No";"Vaishali";"BIHAR";"2004";"Lok Sabha";"No Comment"
"UPENDRA PD. SINGH";"AD";"0";"12th Pass";"34";"510730";"0";"No";"Vaishali";"BIHAR";"2004";"Lok Sabha";"No Comment"
"VIJAY KUMAR SHUKLA";"IND";" 16";"Graduate";"36";"13813107";"3794475";"No";"Vaishali";"BIHAR";"2004";"Lok Sabha";"No Comment"
