"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"AJIT KUMAR SINGH";"JD(U)";"0";"Post Graduate";"45";"14362110";"0";"Yes";"Bikramganj";"BIHAR";"2004";"Lok Sabha";"No Comment"
"ARUN KUMAR SINGH";"BSP";" 1";"12th Pass";"47";"5711940";"722949";"No";"Bikramganj";"BIHAR";"2004";"Lok Sabha";"No Comment"
"ARUN SINGH";"CPI(ML)(L)";"0";"10th Pass";"44";"49000";"55606";"No";"Bikramganj";"BIHAR";"2004";"Lok Sabha";"No Comment"
"BABAN SINGH KUSHWAHA";"Rashtriya Samanta Dal";"0";"10th Pass";"43";"870947";"50000";"No";"Bikramganj";"BIHAR";"2004";"Lok Sabha";"No Comment"
"BAIJNATH BHAGAT";"Shoshit Samaj Dal";"0";"Graduate Professional";"52";"110000";"0";"No";"Bikramganj";"BIHAR";"2004";"Lok Sabha";"No Comment"
"BASUDEO HAJARIKA";"SAP";"0";"8th Pass";"38";"1650000";"12323";"No";"Bikramganj";"BIHAR";"2004";"Lok Sabha";"No Comment"
"GIRIJA PRASAD SINGH";"IND";" 3";"Graduate";"44";"110000";"0";"No";"Bikramganj";"BIHAR";"2004";"Lok Sabha";"No Comment"
"JYOTI SHANKER";"IND";"0";"Graduate";"28";"125000";"0";"No";"Bikramganj";"BIHAR";"2004";"Lok Sabha";"No Comment"
"MD JAMIL ANSARI";"IND";"0";"Not Given";"32";"650000";"0";"No";"Bikramganj";"BIHAR";"2004";"Lok Sabha";"No Comment"
"RAM AWADESH SINGH";"RLD";"0";"Post Graduate";"65";"175000";"635215";"No";"Bikramganj";"BIHAR";"2004";"Lok Sabha";"No Comment"
"RAM JANAM SINGH";"SHS";"0";"12th Pass";"40";"3865000";"0";"No";"Bikramganj";"BIHAR";"2004";"Lok Sabha";"No Comment"
"RAM PRASAD SINGH";"RJD";"0";"Graduate";"66";"3070655";"0";"No";"Bikramganj";"BIHAR";"2004";"Lok Sabha";"No Comment"
"RAMESHWAR PRASAD";"IND";"0";"Graduate";"40";"189229";"0";"No";"Bikramganj";"BIHAR";"2004";"Lok Sabha";"No Comment"
"SHRI NIWAS SINGH";"IND";"0";"Graduate";"42";"560000";"0";"No";"Bikramganj";"BIHAR";"2004";"Lok Sabha";"No Comment"
"SIPAHI PRASAD";"IND";"0";"Graduate";"37";"135000";"0";"No";"Bikramganj";"BIHAR";"2004";"Lok Sabha";"No Comment"
"VIRENDRA SINGH";"IND";"0";"Not Given";"0";"0";"0";"No";"Bikramganj";"BIHAR";"2004";"Lok Sabha";"No Comment"
