"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Chandra Prakash";"BJP";"0";"Graduate";"38";"14134693";"687284";"Yes";"CHITTORGARH";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Babu Meghwal";"IND";"0";"Literate";"46";"417102";"0";"No";"CHITTORGARH";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Bhanwar Lal";"IND";"0";"10th Pass";"42";"1155000";"0";"No";"CHITTORGARH";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Dr. Girija Vyas";"INC";" 1";"Doctorate";"67";"23585480";"0";"No";"CHITTORGARH";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Dr. Narendra Kumar Gupta";"AAP";"0";"Graduate Professional";"60";"10723839";"484486";"No";"CHITTORGARH";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Gulab Chand Sahlot";"IND";"0";"10th Pass";"63";"1087100";"0";"No";"CHITTORGARH";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Mangi Lal Solank";"Bahujan Mukti Party";"0";"10th Pass";"67";"11050206";"70800";"No";"CHITTORGARH";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Mo. Imtiyaz";"IND";"0";"8th Pass";"30";"1756000";"0";"No";"CHITTORGARH";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Prabhu Lal Gujja";"Jai Maha Bharath Party";"0";"8th Pass";"34";"615000";"100000";"No";"CHITTORGARH";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Radha Dev";"CPI";"0";"Post Graduate";"54";"10625129";"125000";"No";"CHITTORGARH";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Sanjay Kuma";"BSP";"0";"10th Pass";"37";"5560400";"700000";"No";"CHITTORGARH";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Shanti Lal Trived";"CPI(ML)L";"0";"10th Pass";"77";"2289690";"96000";"No";"CHITTORGARH";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Vijaya Ray";"Rajasthan Vikas Party";"0";"Graduate";"45";"318693";"0";"No";"CHITTORGARH";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Yashwant Pu";"IND";"0";"Graduate Professional";"47";"1906246";"0";"No";"CHITTORGARH";"RAJASTHAN";"2014";"Loksabha";"No Comment"
