"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Nihalchand";"BJP";"0";"Graduate";"43";"10861172";"1611557";"Yes";"GANGANAGAR";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Amar Singh";"Bahujan Mukti Party";"0";"10th Pass";"64";"1230000";"586706";"No";"GANGANAGAR";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Balraj Bawa";"IND";"0";"10th Pass";"30";"573000";"0";"No";"GANGANAGAR";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Balwant Singh Hariyala";"Bharatiya Sant Mat Party";"0";"10th Pass";"45";"1053000";"0";"No";"GANGANAGAR";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Bhanwarlal Meghwal";"INC";"0";"Post Graduate";"66";"24098177";"255803";"No";"GANGANAGAR";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Dr. Balkrishan Bawa";"AAP";"0";"Graduate Professional";"55";"3855000";"1090000";"No";"GANGANAGAR";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Dulichand Meghwal";"IND";"0";"5th Pass";"58";"6113000";"0";"No";"GANGANAGAR";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Hetram";"Rajasthan Vikas Party";"0";"Literate";"60";"965000";"80000";"No";"GANGANAGAR";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Jasvinder Singh";"Jai Maha Bharath Party";"0";"Graduate";"45";"3192000";"0";"No";"GANGANAGAR";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Kartar Singh Bains";"AITC";"0";"Post Graduate";"67";"3180703";"0";"No";"GANGANAGAR";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Kumbha Ram";"IND";" 1";"12th Pass";"68";"3550978";"0";"No";"GANGANAGAR";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Om Parkash";"IND";"0";"Literate";"45";"350600";"0";"No";"GANGANAGAR";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Pala Ram";"CPI(M)";"0";"Literate";"57";"750500";"0";"No";"GANGANAGAR";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Paluskar Krishnarao Tatoba";"Prabuddha Republican Party";"0";"Post Graduate";"58";"3461100";"1500000";"No";"GANGANAGAR";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Shimla Devi Nayak";"National Unionist Zamindara Party";"0";"Post Graduate";"32";"3466420";"784068";"No";"GANGANAGAR";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Sunil Bhadrawal";"Lok Dal";"0";"Graduate";"32";"1193000";"0";"No";"GANGANAGAR";"RAJASTHAN";"2014";"Loksabha";"No Comment"
"Titar Singh";"IND";"0";"Literate";"72";"41500";"0";"No";"GANGANAGAR";"RAJASTHAN";"2014";"Loksabha";"No Comment"
