"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"JUAL ORAM";"BJP";" 3";"10th Pass";"43";"5746675";"800000";"Yes";"SUNDARGARH";"ORISSA";"2004";"Lok Sabha";"No Comment"
"FRIDA TOPNO";"INC";"0";"Post Graduate";"78";"458520";"0";"No";"SUNDARGARH";"ORISSA";"2004";"Lok Sabha";"No Comment"
"GEORGE TIRKEY";"IND";" 3";"12th Pass";"45";"7354556";"0";"No";"SUNDARGARH";"ORISSA";"2004";"Lok Sabha";"No Comment"
"Harsa Chhatria";"BSP";"0";"Graduate";"43";"12000";"0";"No";"SUNDARGARH";"ORISSA";"2004";"Lok Sabha";"No Comment"
"RADHIKA EKKA";"Jharkhand Party";"0";"Not Given";"37";"0";"0";"No";"SUNDARGARH";"ORISSA";"2004";"Lok Sabha";"No Comment"
