"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"PRASANNA KUMAR PATASANI";"BJD";"0";"Post Graduate";"56";"4441581";"0";"Yes";"Bhubaneswar";"ORISSA";"2004";"Lok Sabha";"No Comment"
"B. RAMACHANDRA";"IND";"0";"Post Graduate";"60";"1610038";"263";"No";"Bhubaneswar";"ORISSA";"2004";"Lok Sabha";"No Comment"
"BADRI NARAYAN ROUTRAY";"BSP";"0";"Post Graduate";"66";"108000";"2195";"No";"Bhubaneswar";"ORISSA";"2004";"Lok Sabha";"No Comment"
"KULAMANI SAHOO";"IND";"0";"8th Pass";"55";"469565";"0";"No";"Bhubaneswar";"ORISSA";"2004";"Lok Sabha";"No Comment"
"PRAMILA BEHERA";"IND";"0";"Graduate";"27";"14000";"0";"No";"Bhubaneswar";"ORISSA";"2004";"Lok Sabha";"No Comment"
"PRAMOD SAMANTARA";"RPI";"0";"12th Pass";"47";"0";"0";"No";"Bhubaneswar";"ORISSA";"2004";"Lok Sabha";"No Comment"
"SANTOSH KUMAR MISHRA";"ABHM";"0";"12th Pass";"39";"100000";"0";"No";"Bhubaneswar";"ORISSA";"2004";"Lok Sabha";"No Comment"
"SHANTI DAS";"SP";"0";"Post Graduate";"62";"1830000";"0";"No";"Bhubaneswar";"ORISSA";"2004";"Lok Sabha";"No Comment"
"SOUMYA RANJAN PATNAIK";"INC";" 8";"Post Graduate";"52";"18727662";"1452965";"No";"Bhubaneswar";"ORISSA";"2004";"Lok Sabha";"No Comment"
"Sushant Kumar Choudhury";"JD(U)";"0";"Post Graduate";"34";"1245000";"0";"No";"Bhubaneswar";"ORISSA";"2004";"Lok Sabha";"No Comment"
