"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"PARSURAM MAJHI";"BJP";"0";"Graduate";"43";"767000";"25000";"Yes";"NOWRANGPUR";"ORISSA";"2004";"Lok Sabha";"No Comment"
"CHANDRA SEKHAR MAJHI";"INC";"0";"Post Graduate";"37";"817000";"0";"No";"NOWRANGPUR";"ORISSA";"2004";"Lok Sabha";"No Comment"
"CHANDRADHWAJA MAJHI";"BSP";"0";"Graduate";"44";"52500";"0";"No";"NOWRANGPUR";"ORISSA";"2004";"Lok Sabha";"No Comment"
