"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"VINAY KUMAR ALIAS VINNU";"INC";" 4";"Doctorate";"45";"15743200";"589157";"Yes";"SHRAWASTI";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"ARUN KUMAR";"ANC";"0";"Post Graduate";"39";"596228";"0";"No";"SHRAWASTI";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"KULDEEP";"SBSP";" 1";"Not Given";"44";"729000";"200000";"No";"SHRAWASTI";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"RAJESHWAR MISHRA";"PECP";" 5";"Graduate";"28";"1040000";"0";"No";"SHRAWASTI";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"RAM ADHAR";"RPI(A)";"0";"12th Pass";"62";"2204120";"259100";"No";"SHRAWASTI";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"RAM SUDHI";"IND";"0";"10th Pass";"38";"36400";"0";"No";"SHRAWASTI";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"RIZVAN ZAHEER";"BSP";" 1";"Graduate";"46";"9356962";"488978";"No";"SHRAWASTI";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"RUBAB SAIDA";"SP";"0";"Post Graduate";"58";"14312539";"1111376";"No";"SHRAWASTI";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SATYA DEO SINGH";"BJP";"0";"Post Graduate";"63";"18947162";"478984";"No";"SHRAWASTI";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"TEJ BAHADUR";"IND";"0";"10th Pass";"32";"410000";"0";"No";"SHRAWASTI";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"VINOD KUMAR PANDEY";"IND";"0";"12th Pass";"29";"260000";"0";"No";"SHRAWASTI";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
