"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"KU. RATANJEET PRATAP NARAYAN SINGH";"INC";"0";"Graduate";"45";"39975893";"100000";"Yes";"Kushi Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"ANIL";"RPI(A)";"0";"Not Given";"43";"830000";"0";"No";"Kushi Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"BABU LAL";"BRPP";"0";"8th Pass";"40";"567000";"0";"No";"Kushi Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"BRAMHA SHANKER";"SP";" 2";"Graduate Professional";"56";"28469369";"1074290";"No";"Kushi Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"DAROGA";"IND";"0";"8th Pass";"37";"36000";"0";"No";"Kushi Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"DHEERAJ SHEKHAR SHRIWASTAWA";"RALOP";"0";"Not Given";"49";"16000";"0";"No";"Kushi Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"JAGDISH";"IND";"0";"5th Pass";"57";"2878000";"0";"No";"Kushi Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"JAI GOVIND";"IND";"0";"10th Pass";"35";"31000";"0";"No";"Kushi Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"JANGI";"SBSP";" 2";"Not Given";"55";"0";"0";"No";"Kushi Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"K KUMAR";"PRBD";"0";"12th Pass";"56";"3900";"0";"No";"Kushi Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"KISHOR KUMAR";"IPP";" 1";"Graduate Professional";"40";"3387500";"0";"No";"Kushi Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"MADAN LAL";"MADP";"0";"12th Pass";"46";"657000";"0";"No";"Kushi Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"MATIULLAH";"NLHP";"0";"Graduate Professional";"43";"35000";"0";"No";"Kushi Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"RAM BRIKSH";"IND";"0";"12th Pass";"54";"400000";"0";"No";"Kushi Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"RAMESH";"IND";"0";"12th Pass";"35";"2413000";"0";"No";"Kushi Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SWAMI PRASAD MAURYA";"BSP";" 1";"Post Graduate";"54";"6624790";"0";"No";"Kushi Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"VIJAY DUBEY";"BJP";" 2";"12th Pass";"41";"8913000";"0";"No";"Kushi Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
