"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"NIRMAL KHATRI";"INC";"0";"Doctorate";"58";"6670000";"5771";"Yes";"FAIZABAD";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"AJAY KUMAR";"KKJHS";"0";"12th Pass";"25";"540000";"0";"No";"FAIZABAD";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"AMAR NATH JAISWAL";"RTKP";"0";"Graduate";"44";"3286769";"516000";"No";"FAIZABAD";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"AMARNATH VERMA";"IND";" 1";"Graduate Professional";"36";"8358";"0";"No";"FAIZABAD";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"ATAURR RAHMAN ANSARI";"IND";"0";"5th Pass";"52";"175000";"0";"No";"FAIZABAD";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"ATUL KUMAR PANDEY";"THPI";"0";"Post Graduate";"39";"5083500";"2600000";"No";"FAIZABAD";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"BALAK RAM ALIAS SHIV BALAK PASI";"IND";"0";"Literate";"34";"260000";"0";"No";"FAIZABAD";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"BIMLENDRA MOHAN PRATAP MISRA ""PAPPU BHAIYA""";"BSP";"0";"Graduate Professional";"48";"108161987";"244150";"No";"FAIZABAD";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"CHANDRASHEKHAR SINGH";"BPD";"0";"Post Graduate";"36";"801685";"402960";"No";"FAIZABAD";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"DINA NATH PANDEY";"IND";" 1";"Graduate";"35";"2082000";"140000";"No";"FAIZABAD";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"GIRISH CHANDRA VERMA";"AD";"0";"Graduate";"32";"3031000";"1507828";"No";"FAIZABAD";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"GULAM SABIR";"NBNP";"0";"5th Pass";"42";"1864000";"1000000";"No";"FAIZABAD";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"LALLU SINGH";"BJP";" 1";"Post Graduate";"54";"7849185";"1722016";"No";"FAIZABAD";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"MANISH KUMAR PANDEY";"ABHM";"0";"Post Graduate";"35";"32500";"0";"No";"FAIZABAD";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"MITRASEN";"SP";" 19";"12th Pass";"76";"7788600";"641660";"No";"FAIZABAD";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"NASREEN BANO";"IND";"0";"8th Pass";"38";"3849500";"0";"No";"FAIZABAD";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"NUSRAT QUDDUSI ALIAS BABLOO";"PECP";"0";"Not Given";"41";"2459500";"150000";"No";"FAIZABAD";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"RAMESH KUMAR RAWAT";"MADP";"0";"8th Pass";"42";"322000";"80000";"No";"FAIZABAD";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SAIYYAD MUSHEER AHMED";"Awami Party";"0";"12th Pass";"55";"3720000";"0";"No";"FAIZABAD";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SUSHIL KUMAR";"BLKD";"0";"12th Pass";"45";"360000";"50000";"No";"FAIZABAD";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
