"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"KAISAR JAHAN";"BSP";"0";"8th Pass";"35";"6553956";"0";"Yes";"SITAPUR";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"DAYA SHANKAR BOSE";"RDMP";"0";"Graduate Professional";"48";"2140000";"0";"No";"SITAPUR";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"DILEEP KUMAR";"IND";" 2";"Graduate";"32";"15000";"0";"No";"SITAPUR";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"DIPENDRA KUMAR VERMA";"IND";"0";"Post Graduate";"36";"805178";"450000";"No";"SITAPUR";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"GAYA PRASAD";"CPI(ML)(L)";"0";"Graduate";"50";"1103431";"32000";"No";"SITAPUR";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"GOVIND";"KKJHS";"0";"Post Graduate";"37";"892623";"0";"No";"SITAPUR";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"GYAN TIWARI";"BJP";" 1";"Graduate";"41";"13139861";"897000";"No";"SITAPUR";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"HARE RAM FAUJI";"JPS";"0";"Not Given";"44";"1760000";"0";"No";"SITAPUR";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"HARGOVIND RAWAT (PASI)";"IND";"0";"12th Pass";"62";"2011386";"0";"No";"SITAPUR";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"JAGDISH NARAYAN SHUKLA";"NCP";" 3";"Others";"67";"17800590";"1500000";"No";"SITAPUR";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"KULDEEP KUMAR";"PECP";"0";"Post Graduate";"33";"413000";"0";"No";"SITAPUR";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"MAHENDRA SINGH VERMA";"SP";" 4";"12th Pass";"58";"11785323";"0";"No";"SITAPUR";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"MAIKU LAL";"BSRD";"0";"Not Given";"45";"200000";"0";"No";"SITAPUR";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"MUNNA LAL";"IND";"0";"10th Pass";"36";"171000";"0";"No";"SITAPUR";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"RAM DAS";"BRPP";"0";"Graduate";"63";"50000";"0";"No";"SITAPUR";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"RAM LAL RAHI";"INC";"0";"8th Pass";"63";"14634738";"0";"No";"SITAPUR";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
