"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"USHA VERMA";"SP";"0";"Post Graduate";"43";"10111699";"500000";"Yes";"HARDOI";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"BALAKRAM";"RJPK";"0";"8th Pass";"48";"1415000";"0";"No";"HARDOI";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"BHAIYA LAL ALIAS CHAMAN BABU";"RSMD";"0";"10th Pass";"35";"10000";"0";"No";"HARDOI";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"HARIBAKHSH";"NBNP";"0";"Literate";"50";"754000";"0";"No";"HARDOI";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"JAGANNATH";"IND";"0";"5th Pass";"45";"50560";"0";"No";"HARDOI";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"PURNIMA VERMA";"BJP";"0";"Post Graduate";"52";"22001868";"2169282";"No";"HARDOI";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"RAJENDRA KUMAR";"IND";"0";"Graduate";"49";"410000";"0";"No";"HARDOI";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"RAM KUMAR KURIL";"BSP";" 4";"12th Pass";"47";"2044273";"100000";"No";"HARDOI";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SHANTISWAROOP";"RPI";"0";"10th Pass";"52";"590000";"0";"No";"HARDOI";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SHIV KUMAR";"IND";"0";"Literate";"58";"90000";"0";"No";"HARDOI";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"USHA";"IND";"0";"Not Given";"48";"46000";"0";"No";"HARDOI";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
