"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"AKHILESH YADAV";"SP";"0";"Graduate Professional";"35";"48582202";"7726354";"Yes";"KANNAUJ";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"AJAB SINGH";"Akhil Bharatiya Ashok Sena";"0";"12th Pass";"30";"2555500";"0";"No";"KANNAUJ";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"BALRAM";"BSP(K)";" 2";"Not Given";"29";"621000";"200000";"No";"KANNAUJ";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"LAL SINGH";"IND";"0";"8th Pass";"40";"742300";"0";"No";"KANNAUJ";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"NARAYAN KUMAR";"RDMP";"0";"Graduate";"39";"313196";"0";"No";"KANNAUJ";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"PRADEEP";"IND";" 1";"12th Pass";"35";"1660026";"0";"No";"KANNAUJ";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"RAM BABU";"IND";"0";"8th Pass";"37";"80500";"0";"No";"KANNAUJ";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"RAM BABU TRIVEDI";"BPD";"0";"Post Graduate";"62";"1559370";"0";"No";"KANNAUJ";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"RAM KARAN";"VAJP";"0";"Graduate";"37";"1498600";"7000";"No";"KANNAUJ";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"RAM SWAROOP";"JPS";"0";"Graduate";"70";"2120187";"0";"No";"KANNAUJ";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SANJEEV";"IND";"0";"Post Graduate";"25";"1410000";"0";"No";"KANNAUJ";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SHAHAN SHAH";"IND";"0";"8th Pass";"37";"20000";"0";"No";"KANNAUJ";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SHRIKRISHNA SHAKYA";"IND";"0";"Graduate Professional";"56";"5050000";"0";"No";"KANNAUJ";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SUBRAT PATHAK";"BJP";"0";"Graduate";"29";"10172404";"468672";"No";"KANNAUJ";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"VIJAY SINGH CHAUHAN";"Mahan Dal";"0";"12th Pass";"53";"6225000";"100000";"No";"KANNAUJ";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
