"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"RAKESH PANDEY";"BSP";" 3";"8th Pass";"55";"164078904";"0";"Yes";"Ambedkar Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"BAL MUKUND DHURIYA";"CPI(ML)(L)";" 2";"Graduate";"31";"12000";"0";"No";"Ambedkar Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"BASANT LAL";"PECP";"0";"Illiterate";"53";"6000";"0";"No";"Ambedkar Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"BHARTHARI";"BRPP";"0";"Post Graduate";"44";"718400";"0";"No";"Ambedkar Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"CHANDRA BHUSHAN";"IND";"0";"Graduate Professional";"61";"612000";"0";"No";"Ambedkar Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"DEO PRASAD MISHRA";"IND";"0";"Graduate";"42";"881000";"0";"No";"Ambedkar Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"DINESH KUMAR RAJBHAR";"SBSP";"0";"Post Graduate";"33";"237858";"0";"No";"Ambedkar Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"GAYADEEN";"IND";"0";"8th Pass";"43";"575000";"0";"No";"Ambedkar Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"IFTEKHAR AHMAD";"IND";"0";"Graduate";"37";"619032";"0";"No";"Ambedkar Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"KAILASH KUMAR SHUKLA";"IND";"0";"Graduate";"60";"987000";"270000";"No";"Ambedkar Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"LALMAN";"JPS";"0";"10th Pass";"34";"5000";"0";"No";"Ambedkar Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"MANSHARAM";"MADP";"0";"8th Pass";"40";"1981500";"0";"No";"Ambedkar Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"NABAB ALI";"IND";"0";"Not Given";"55";"960000";"0";"No";"Ambedkar Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"PARASHU RAM";"IND";"0";"12th Pass";"49";"16000";"0";"No";"Ambedkar Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"PATANJALI JAITALI";"IND";"0";"12th Pass";"58";"4600019";"0";"No";"Ambedkar Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"RAM SUKH SAHOO";"IND";"0";"12th Pass";"50";"1136";"0";"No";"Ambedkar Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SANTOSH KUMAR";"ABHM";"0";"10th Pass";"50";"1717000";"0";"No";"Ambedkar Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SHANKHLAL MAJHI";"SP";" 3";"Graduate";"54";"21718512";"968627";"No";"Ambedkar Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SRIRAM AMBESH";"IND";"0";"Post Graduate";"61";"372400";"0";"No";"Ambedkar Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"VIJAY KUMAR MAURYA";"RASD";"0";"10th Pass";"38";"470300";"0";"No";"Ambedkar Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"VINAY KATIYAR";"BJP";" 2";"Graduate";"49";"20715092";"9143880";"No";"Ambedkar Nagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
