"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"KADEER RANA";"BSP";" 4";"Literate";"45";"58451906";"0";"Yes";"Muzaffarnagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"ABDUL AJIJ";"PECP";" 1";"10th Pass";"57";"11396086";"0";"No";"Muzaffarnagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"ANURADHA CHAUDHARY";"RLD";"0";"Graduate";"48";"79870000";"0";"No";"Muzaffarnagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"ASUTOSH PANDEY";"Lok Dal";"0";"Graduate";"30";"5295000";"0";"No";"Muzaffarnagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"BHAGWAT SINGH";"IND";"0";"Graduate Professional";"66";"1445000";"0";"No";"Muzaffarnagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"DHEER SINGH";"CPI";"0";"12th Pass";"45";"2023000";"600000";"No";"Muzaffarnagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"HRENDRA SINGH MALIK";"INC";"0";"Graduate";"54";"21968281";"3524647";"No";"Muzaffarnagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"INDRAPAL";"IND";"0";"12th Pass";"67";"3248050";"0";"No";"Muzaffarnagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"MANISH";"ABHM";"0";"10th Pass";"35";"503374";"0";"No";"Muzaffarnagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"MUKTA SINGH";"IND";"0";"Post Graduate";"35";"4302000";"0";"No";"Muzaffarnagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"NARENDRA KUMAR";"IND";"0";"8th Pass";"44";"105592";"0";"No";"Muzaffarnagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"NAWAB ALI";"NLHP";"0";"10th Pass";"28";"1380000";"150000";"No";"Muzaffarnagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"PRAMOD PAL";"IND";"0";"5th Pass";"41";"409204";"0";"No";"Muzaffarnagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"RAJENDRA SINGH";"IND";"0";"10th Pass";"60";"4189000";"350000";"No";"Muzaffarnagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"RANVEER";"IND";"0";"Graduate Professional";"49";"615000";"0";"No";"Muzaffarnagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"REETA";"MKUP";"0";"Graduate";"31";"1492642";"0";"No";"Muzaffarnagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SALAMOODEEN";"NELU";"0";"Literate";"45";"1307000";"0";"No";"Muzaffarnagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SALEK MALIK";"IND";"0";"8th Pass";"37";"1747000";"1116000";"No";"Muzaffarnagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SANGEET SINGH SOM";"SP";" 1";"Graduate";"29";"16490000";"0";"No";"Muzaffarnagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SATISH KUMAR";"JSP";"0";"12th Pass";"32";"1051100";"0";"No";"Muzaffarnagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SATYVEER";"IND";"0";"Graduate";"45";"7121000";"0";"No";"Muzaffarnagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"VEERPAL";"BSKP";"0";"8th Pass";"32";"120479";"0";"No";"Muzaffarnagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"VIJAY";"IND";"0";"12th Pass";"36";"483200";"0";"No";"Muzaffarnagar";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
