"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"DR.SANJAY SINGH";"INC";"0";"Doctorate";"55";"62259720";"0";"Yes";"Sultanpur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"ANIL";"RPI(A)";"0";"Graduate";"35";"2418051";"2525000";"No";"Sultanpur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"ARVIND KUMAR";"IND";"0";"12th Pass";"46";"1451500";"0";"No";"Sultanpur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"ASHOK PANDEY";"SP";" 1";"Post Graduate";"58";"11891083";"6950";"No";"Sultanpur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"AWADHESH KUMAR";"IND";"0";"8th Pass";"30";"137000";"0";"No";"Sultanpur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"CHOTELAL MAURYA";"AD";"0";"Post Graduate";"40";"1014000";"0";"No";"Sultanpur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"HARI NARAYAN";"IND";"0";"Graduate Professional";"70";"2755000";"0";"No";"Sultanpur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"JHINKURAM VISHWAKARMA";"IND";"0";"Post Graduate";"33";"250600";"0";"No";"Sultanpur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"KRISHNA NARAYAN";"IND";"0";"Graduate";"33";"741796";"0";"No";"Sultanpur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"MOHD.TAHIR";"BSP";" 6";"12th Pass";"33";"10839346";"464965";"No";"Sultanpur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"MOHD.UMAR";"PECP";"0";"8th Pass";"42";"161400";"0";"No";"Sultanpur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"PRAKASH CHANDRA";"IND";"0";"12th Pass";"35";"1519315";"0";"No";"Sultanpur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"RAJKUMAR PANDEY";"RDMP";"0";"Post Graduate";"36";"1550000";"0";"No";"Sultanpur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"RAKESH";"NYP";"0";"10th Pass";"25";"1378615";"0";"No";"Sultanpur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SURYA BHAN SINGH";"BJP";"0";"10th Pass";"54";"11056087";"426611";"No";"Sultanpur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"TRIVENI PRASAD BHEEM";"BRPP";"0";"8th Pass";"52";"60250";"0";"No";"Sultanpur";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
