"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"JAGDAMBIKA PAL";"INC";" 1";"Post Graduate";"59";"49720730";"4566564";"Yes";"Domariyaganj";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"BALKRISHNA";"BSP(K)";"0";"12th Pass";"39";"62605";"0";"No";"Domariyaganj";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"HARISHANKAR";"LJP";"0";"Graduate";"45";"3285000";"0";"No";"Domariyaganj";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"INAMULLAH CHAUDHARY";"PECP";"0";"Not Given";"66";"11695000";"629335";"No";"Domariyaganj";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"JITENDRA PRATAP SINGH";"RDMP";"0";"Graduate Professional";"46";"380000";"0";"No";"Domariyaganj";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"MATA PRASAD PANDEY";"SP";"0";"Post Graduate";"72";"6516785";"866000";"No";"Domariyaganj";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"MOHD. MUQUEEM";"BSP";"0";"Literate";"59";"17150000";"58130";"No";"Domariyaganj";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"MOTILAL VIDHYARTHI";"IND";"0";"Not Given";"59";"200000";"0";"No";"Domariyaganj";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"MUKHDEV";"SBSP";"0";"Not Given";"41";"375000";"0";"No";"Domariyaganj";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"PINGAL PRASAD";"RPI";"0";"12th Pass";"41";"10000";"0";"No";"Domariyaganj";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"RAHUL SANGH PRIYA BHARTI";"IJP";"0";"Not Given";"36";"900000";"1000000";"No";"Domariyaganj";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"RAJDEV";"BEP";"0";"5th Pass";"35";"100000";"0";"No";"Domariyaganj";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"RAM KRIPAL";"IND";"0";"Not Given";"58";"1730500";"0";"No";"Domariyaganj";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"RAM SAMUJH";"BJBCD";"0";"Not Given";"41";"170000";"370000";"No";"Domariyaganj";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SIRAJ AHAMAD";"IND";"0";"Not Given";"26";"224000";"0";"No";"Domariyaganj";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
