"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"PREMDAS";"SP";" 1";"Graduate";"49";"4228828";"0";"Yes";"Etawah";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"ANVER SINGH";"IND";"0";"10th Pass";"44";"1047600";"0";"No";"Etawah";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"GAURISHANKER";"BSP";"0";"Post Graduate";"63";"12280096";"2977140";"No";"Etawah";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"GIREESH BHARTIYA";"IND";"0";"5th Pass";"38";"30000";"0";"No";"Etawah";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"JAISHANKAR";"IND";"0";"12th Pass";"56";"453000";"0";"No";"Etawah";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"K.P.D. SHYAMDAS";"IND";"0";"12th Pass";"42";"715000";"0";"No";"Etawah";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"KAMLESH VERMA";"BJP";"0";"Graduate";"40";"23646611";"0";"No";"Etawah";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"RAMNARESH";"IND";"0";"12th Pass";"35";"275000";"0";"No";"Etawah";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SANT KUMAR";"Lok Dal";" 1";"Post Graduate";"28";"21400";"0";"No";"Etawah";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SATYA PRIYA MANAV";"IND";"0";"Not Given";"64";"2236500";"0";"No";"Etawah";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SHARMILA";"IND";"0";"Literate";"43";"40000";"0";"No";"Etawah";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"SIYARAM";"RBCP";"0";"10th Pass";"55";"1431000";"0";"No";"Etawah";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
"`SHIV RAM";"Mahan Dal";"0";"Post Graduate";"68";"8501364";"250000";"No";"Etawah";"UTTAR PRADESH";"2009";"Lok Sabha";"No Comment"
