"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"KIRIP CHALIHA";"INC";"0";"Post Graduate";"49";"9202689";"205430";"Yes";"Gauhati";"ASSAM";"2004";"Lok Sabha";"No Comment"
"BHABANI BORO";"IND";"0";"12th Pass";"33";"2269604";"0";"No";"Gauhati";"ASSAM";"2004";"Lok Sabha";"No Comment"
"BHRIGU KUMAR PHUKAN";"AGP";"0";"Post Graduate";"47";"3189300";"640000";"No";"Gauhati";"ASSAM";"2004";"Lok Sabha";"No Comment"
"BHUBANESWAR BARMAN";"SP";"0";"8th Pass";"80";"420000";"0";"No";"Gauhati";"ASSAM";"2004";"Lok Sabha";"No Comment"
"BHUPEN HAZARIKA";"BJP";"0";"Doctorate";"78";"4393756";"1913212";"No";"Gauhati";"ASSAM";"2004";"Lok Sabha";"No Comment"
"DEVEN DUTTA";"TNGP";"0";"Graduate";"60";"2316500";"77416";"No";"Gauhati";"ASSAM";"2004";"Lok Sabha";"No Comment"
"DHWAJEN BRAHMA";"IND";"0";"Graduate";"61";"1361774";"0";"No";"Gauhati";"ASSAM";"2004";"Lok Sabha";"No Comment"
"KAZI NEKIB AHMED";"IND";"0";"Graduate";"46";"850962";"0";"No";"Gauhati";"ASSAM";"2004";"Lok Sabha";"No Comment"
"NIPON DHOLUA";"SAP";"0";"Post Graduate";"33";"45000";"0";"No";"Gauhati";"ASSAM";"2004";"Lok Sabha";"No Comment"
"RAJAT CHANDRA RABHA";"IND";"0";"Post Graduate";"44";"165104";"0";"No";"Gauhati";"ASSAM";"2004";"Lok Sabha";"No Comment"
"SUMITRA DAS";"IND";"0";"10th Pass";"35";"76000";"0";"No";"Gauhati";"ASSAM";"2004";"Lok Sabha";"No Comment"
"UMESH CHANDRA DAS";"IND";"0";"Not Given";"67";"733800";"0";"No";"Gauhati";"ASSAM";"2004";"Lok Sabha";"No Comment"
