"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"BIREN SINGH ENGTI";"INC";"0";"Post Graduate";"62";"5389194";"0";"Yes";"AUTONOMOUS DISTRICT";"ASSAM";"2004";"Lok Sabha";"No Comment"
"CHEMBER G. MOMIN";"IND";"0";"10th Pass";"39";"50000";"0";"No";"AUTONOMOUS DISTRICT";"ASSAM";"2004";"Lok Sabha";"No Comment"
"DR. JAYANTA RONGPI";"CPI(ML)(L)";"0";"Post Graduate";"50";"5768428";"0";"No";"AUTONOMOUS DISTRICT";"ASSAM";"2004";"Lok Sabha";"No Comment"
"ELWIN TERON";"Autonomous State Demand Committee";"0";"Post Graduate";"47";"716926";"0";"No";"AUTONOMOUS DISTRICT";"ASSAM";"2004";"Lok Sabha";"No Comment"
"HARSING TERON";"SAP";"0";"Graduate";"57";"1595000";"0";"No";"AUTONOMOUS DISTRICT";"ASSAM";"2004";"Lok Sabha";"No Comment"
"RATAN TERON";"BJP";"0";"Graduate";"45";"3246423";"0";"No";"AUTONOMOUS DISTRICT";"ASSAM";"2004";"Lok Sabha";"No Comment"
"SAILENDRA HASNU";"AGP";"0";"Graduate";"50";"1034829";"0";"No";"AUTONOMOUS DISTRICT";"ASSAM";"2004";"Lok Sabha";"No Comment"
"SANMONI KEMPRAI";"IND";"0";"12th Pass";"35";"59257";"0";"No";"AUTONOMOUS DISTRICT";"ASSAM";"2004";"Lok Sabha";"No Comment"
