"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"SHIVAKUMAR CHANNABASAPPA UDASI";"BJP";"0";"Graduate";"42";"323361935";"33833437";"Yes";"HAVERI";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"ALLABAX TIMMAPUR";"IND";"0";"12th Pass";"34";"1600500";"350000";"No";"HAVERI";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"ASHOK MALLAPPA JAVALI";"NCP";"0";"Graduate";"43";"974000";"0";"No";"HAVERI";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"BASAVARAJ SHANKRAPPA DESAI";"IND";"0";"10th Pass";"38";"128000";"70000";"No";"HAVERI";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"FAKKIRESH SHAMBHU BIJAPUR";"IND";"0";"Graduate Professional";"39";"755000";"0";"No";"HAVERI";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"IGAL DILLPPA KARIYAPPA";"BSP";"0";"Literate";"52";"2410000";"0";"No";"HAVERI";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"JAGADEESH YANKAPPA DODDAMANI";"IND";"0";"10th Pass";"35";"1417000";"0";"No";"HAVERI";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"K.N.BADIGER";"IND";"0";"Graduate";"28";"279210";"0";"No";"HAVERI";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"KRISHNAJI RAGHAVENDRARAO OMKAR";"ABHM";"0";"Not Given";"32";"911000";"0";"No";"HAVERI";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"PRABHU K PATIL";"JD(U)";"0";"10th Pass";"31";"5217000";"0";"No";"HAVERI";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"SALEEM AHAMAD";"INC";"0";"Graduate";"45";"19386400";"0";"No";"HAVERI";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"SHIVAKUMARGOUDA SHIDDALINGANGOUDA PATIL";"JD(S)";"0";"Graduate";"42";"10401836";"3404000";"No";"HAVERI";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
