"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"Ananthkumar Hegde";"BJP";" 3";"12th Pass";"40";"6427192";"3955458";"Yes";"UTTARA KANNADA";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"ABDUL RASHEED SHAIKH";"IND";" 1";"Not Given";"44";"1820000";"0";"No";"UTTARA KANNADA";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"ALVA MARGARET";"INC";"0";"Graduate Professional";"67";"41803586";"0";"No";"UTTARA KANNADA";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"D M GURAV";"SHS";"0";"10th Pass";"49";"23228600";"2849601";"No";"UTTARA KANNADA";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"ELISH H KOTIYAL";"JD(U)";"0";"10th Pass";"44";"4425000";"965000";"No";"UTTARA KANNADA";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"Hadapad Basavaraj Dundappa";"BSP";"0";"12th Pass";"28";"585035";"0";"No";"UTTARA KANNADA";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"HEGADE VENKATESH DAMODAR";"JD(S)";"0";"8th Pass";"68";"21011480";"4614744";"No";"UTTARA KANNADA";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"KHAZI RAHMATULLA ABDUL WAHAB";"IND";"0";"Graduate";"60";"8435128";"0";"No";"UTTARA KANNADA";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"L P M NAIK";"IND";"0";"Post Graduate";"39";"3821";"0";"No";"UTTARA KANNADA";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"UDAY BABU KHALVADEKAR";"IND";"0";"Graduate";"57";"6397093";"0";"No";"UTTARA KANNADA";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"YASHWANT TIMMANNA NIPPANIKAR";"IND";"0";"Literate";"58";"725500";"50488";"No";"UTTARA KANNADA";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
