"Candidate";"Party";"Criminal Cases";"Education";"Age";"Total Assets";"Liabilities";"Winner";"Constituency";"State";"Year";"House";"Comment"
"H. D. Devegowda";"JD(S)";"0";"Others";"76";"19624664";"6499000";"Yes";"HASSAN";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"A. P. Ahamed";"BSP";"0";"5th Pass";"66";"1100000";"300000";"No";"HASSAN";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"AIJAZ AHMED FAROOQI";"IND";"0";"12th Pass";"52";"770000";"400000";"No";"HASSAN";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"B. C. VIJAYAKUMARA";"IND";"0";"12th Pass";"43";"70000";"0";"No";"HASSAN";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"DANDORA VIJAYAKUMAR";"IND";"0";"12th Pass";"33";"70000";"0";"No";"HASSAN";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"DEVARAJA. P. B";"IND";"0";"Post Graduate";"26";"0";"0";"No";"HASSAN";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"K. D.REVANNA";"IND";"0";"Not Given";"34";"1320000";"0";"No";"HASSAN";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"K. H. Hanumegowda";"BJP";"0";"Graduate";"78";"8935000";"300000";"No";"HASSAN";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"KODIHALLI CHANDRASHEKAR";"IND";"0";"12th Pass";"50";"1860000";"500000";"No";"HASSAN";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"KURUBARA KALENAHALLI KOVI BABANNA";"IND";"0";"Illiterate";"47";"2500000";"0";"No";"HASSAN";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"M. MAHESH (HARSHA)";"IND";"0";"Not Given";"38";"0";"0";"No";"HASSAN";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
"RAJANI NARAYANAGOWDA";"IND";"0";"12th Pass";"34";"0";"0";"No";"HASSAN";"KARNATAKA";"2009";"Lok Sabha";"No Comment"
